round,g1,g2,choice,coin_flip,wealth_expected,wealth_actual,realized,g1_max,g1_min,g1_range,g1_mean,g1_signs_diff,g1_both_positive,g1_both_negative,g1_count_positive,g1_count_negative,g1_both_gainers,g1_both_shrinkers,g1_count_gainers,g1_count_shrinkers,g2_max,g2_min,g2_range,g2_mean,g2_signs_diff,g2_both_positive,g2_both_negative,g2_count_positive,g2_count_negative,g2_both_gainers,g2_both_shrinkers,g2_count_gainers,g2_count_shrinkers,eta
105,"(1.184, 1.739)","(0.427, 1.446)",1,2,12532460062592.979,1569070033.0200775,1.739,1.739,1.184,0.5550000000000002,1.4615,0,1,0,2,0,1,0,2,0,1.446,0.427,1.019,0.9365,0,1,0,2,0,0,0,1,1,1.5
106,"(0.427, 0.649)","(1.006, 1.446)",2,1,15364796036738.992,1578484453.2181978,1.006,0.649,0.427,0.22200000000000003,0.538,0,1,0,2,0,0,1,0,2,1.446,1.006,0.43999999999999995,1.226,0,1,0,2,0,1,0,2,0,1.5
107,"(1.184, 1.446)","(0.841, 1.184)",1,1,20204706788311.773,1868925592.610346,1.184,1.446,1.184,0.262,1.315,0,1,0,2,0,1,0,2,0,1.184,0.841,0.34299999999999997,1.0125,0,1,0,2,0,0,0,1,1,1.5
108,"(0.649, 1.184)","(0.583, 0.649)",1,2,18517613771487.74,2212807901.6506495,1.184,1.184,0.649,0.5349999999999999,0.9165,0,1,0,2,0,0,0,1,1,0.649,0.583,0.06600000000000006,0.616,0,1,0,2,0,0,1,0,2,1.5
109,"(1.184, 2.164)","(1.739, 2.164)",2,1,36137123275058.33,3848072940.97048,1.739,2.164,1.184,0.9800000000000002,1.674,0,1,0,2,0,1,0,2,0,2.164,1.739,0.42500000000000004,1.9515000000000002,0,1,0,2,0,1,0,2,0,1.5
110,"(1.739, 2.164)","(0.427, 1.739)",1,1,70521596071276.33,6691798844.347665,1.739,2.164,1.739,0.42500000000000004,1.9515000000000002,0,1,0,2,0,1,0,2,0,1.739,0.427,1.312,1.083,0,1,0,2,0,0,0,1,1,1.5
111,"(1.006, 1.739)","(1.446, 2.164)",2,2,127291480908653.78,14481052699.168348,2.164,1.739,1.006,0.7330000000000001,1.3725,0,1,0,2,0,1,0,2,0,2.164,1.446,0.7180000000000002,1.8050000000000002,0,1,0,2,0,1,0,2,0,1.5
112,"(0.841, 1.739)","(0.649, 1.446)",1,2,164206010372163.38,25182550643.85376,1.739,1.739,0.841,0.8980000000000001,1.29,0,1,0,2,0,0,0,1,1,1.446,0.649,0.7969999999999999,1.0474999999999999,0,1,0,2,0,0,0,1,1,1.5
113,"(0.427, 2.164)","(0.583, 0.841)",1,1,212728886437137.66,10752949124.925554,0.427,2.164,0.427,1.737,1.2955,0,1,0,2,0,0,0,1,1,0.841,0.583,0.258,0.712,0,1,0,2,0,0,1,0,2,1.5
114,"(0.841, 1.739)","(0.583, 1.006)",1,2,274420263503907.6,18699378528.24554,1.739,1.739,0.841,0.8980000000000001,1.29,0,1,0,2,0,0,0,1,1,1.006,0.583,0.42300000000000004,0.7945,0,1,0,2,0,0,0,1,1,1.5
115,"(0.583, 0.649)","(0.583, 0.841)",2,2,195387227614782.2,15726177342.2545,0.841,0.649,0.583,0.06600000000000006,0.616,0,1,0,2,0,0,1,0,2,0.841,0.583,0.258,0.712,0,1,0,2,0,0,1,0,2,1.5
116,"(1.006, 1.184)","(0.427, 0.583)",1,1,213949014238186.5,15820534406.308027,1.006,1.184,1.006,0.17799999999999994,1.095,0,1,0,2,0,1,0,2,0,0.583,0.427,0.15599999999999997,0.505,0,1,0,2,0,0,1,0,2,1.5
117,"(1.446, 1.739)","(0.583, 1.739)",1,1,340713805174312.0,22876492751.521408,1.446,1.739,1.446,0.29300000000000015,1.5925,0,1,0,2,0,1,0,2,0,1.739,0.583,1.1560000000000001,1.161,0,1,0,2,0,0,0,1,1,1.5
118,"(1.006, 2.164)","(0.841, 1.006)",1,2,540031381201284.5,49504730314.29233,2.164,2.164,1.006,1.1580000000000001,1.585,0,1,0,2,0,1,0,2,0,1.006,0.841,0.16500000000000004,0.9235,0,1,0,2,0,0,0,1,1,1.5
119,"(0.427, 0.841)","(0.649, 1.446)",2,2,565682871808345.5,71583840034.4667,1.446,0.841,0.427,0.414,0.634,0,1,0,2,0,0,1,0,2,1.446,0.649,0.7969999999999999,1.0474999999999999,0,1,0,2,0,0,0,1,1,1.5
120,"(1.006, 1.446)","(0.583, 1.006)",1,1,693527200837031.6,72013343074.67351,1.006,1.446,1.006,0.43999999999999995,1.226,0,1,0,2,0,1,0,2,0,1.006,0.583,0.42300000000000004,0.7945,0,1,0,2,0,0,0,1,1,1.5
121,"(0.583, 1.184)","(1.006, 1.184)",2,1,759412284916549.6,72445423133.12155,1.006,1.184,0.583,0.601,0.8835,0,1,0,2,0,0,0,1,1,1.184,1.006,0.17799999999999994,1.095,0,1,0,2,0,1,0,2,0,1.5
122,"(0.427, 1.739)","(0.583, 0.841)",1,2,822443504564623.2,125982590828.49838,1.739,1.739,0.427,1.312,1.083,0,1,0,2,0,0,0,1,1,0.841,0.583,0.258,0.712,0,1,0,2,0,0,1,0,2,1.5
123,"(0.583, 1.006)","(0.649, 1.184)",2,1,753769471933477.2,81762701447.69545,0.649,1.006,0.583,0.42300000000000004,0.7945,0,1,0,2,0,0,0,1,1,1.184,0.649,0.5349999999999999,0.9165,0,1,0,2,0,0,0,1,1,1.5
124,"(0.427, 0.649)","(1.184, 1.446)",2,1,991206855592522.5,96807038514.07141,1.184,0.649,0.427,0.22200000000000003,0.538,0,1,0,2,0,0,1,0,2,1.446,1.184,0.262,1.315,0,1,0,2,0,1,0,2,0,1.5
125,"(1.184, 1.739)","(1.006, 1.446)",1,1,1448648819448471.8,114619533600.66054,1.184,1.739,1.184,0.5550000000000002,1.4615,0,1,0,2,0,1,0,2,0,1.446,1.006,0.43999999999999995,1.226,0,1,0,2,0,1,0,2,0,1.5
126,"(1.006, 1.184)","(0.841, 1.446)",1,2,1586270457296076.5,135709527783.18207,1.184,1.184,1.006,0.17799999999999994,1.095,0,1,0,2,0,1,0,2,0,1.446,0.841,0.605,1.1435,0,1,0,2,0,0,0,1,1,1.5
127,"(0.427, 0.841)","(0.841, 1.739)",2,1,2046288889911938.8,114131712865.65611,0.841,0.841,0.427,0.414,0.634,0,1,0,2,0,0,1,0,2,1.739,0.841,0.8980000000000001,1.29,0,1,0,2,0,0,0,1,1,1.5
128,"(1.446, 2.164)","(0.583, 1.006)",1,1,3693551446291050.0,165034456803.73874,1.446,2.164,1.446,0.7180000000000002,1.8050000000000002,0,1,0,2,0,1,0,2,0,1.006,0.583,0.42300000000000004,0.7945,0,1,0,2,0,0,0,1,1,1.5
129,"(1.446, 2.164)","(0.583, 1.446)",1,2,6666860360555346.0,357134564523.29065,2.164,2.164,1.446,0.7180000000000002,1.8050000000000002,0,1,0,2,0,1,0,2,0,1.446,0.583,0.863,1.0145,0,1,0,2,0,0,0,1,1,1.5
130,"(1.739, 2.164)","(0.649, 0.841)",1,1,1.301037799362376e+16,621057007706.0024,1.739,2.164,1.739,0.42500000000000004,1.9515000000000002,0,1,0,2,0,1,0,2,0,0.841,0.649,0.19199999999999995,0.745,0,1,0,2,0,0,1,0,2,1.5
131,"(1.184, 1.739)","(0.649, 0.841)",1,1,1.9014667437681124e+16,735331497123.9069,1.184,1.739,1.184,0.5550000000000002,1.4615,0,1,0,2,0,1,0,2,0,0.841,0.649,0.19199999999999995,0.745,0,1,0,2,0,0,1,0,2,1.5
132,"(1.006, 1.184)","(1.184, 2.164)",2,1,3.18305532906782e+16,870632492594.7057,1.184,1.184,1.006,0.17799999999999994,1.095,0,1,0,2,0,1,0,2,0,2.164,1.184,0.9800000000000002,1.674,0,1,0,2,0,1,0,2,0,1.5
133,"(0.583, 2.164)","(0.649, 1.739)",1,1,4.3719264944746504e+16,507578743182.7134,0.583,2.164,0.583,1.5810000000000002,1.3735,0,1,0,2,0,0,0,1,1,1.739,0.649,1.09,1.194,0,1,0,2,0,0,0,1,1,1.5
134,"(0.427, 0.649)","(1.446, 1.739)",2,2,6.962292942450881e+16,882679434394.7386,1.739,0.649,0.427,0.22200000000000003,0.538,0,1,0,2,0,0,1,0,2,1.739,1.446,0.29300000000000015,1.5925,0,1,0,2,0,1,0,2,0,1.5
135,"(0.649, 1.739)","(0.427, 0.841)",1,1,8.312977773286352e+16,572858952922.1854,0.649,1.739,0.649,1.09,1.194,0,1,0,2,0,0,0,1,1,0.841,0.427,0.414,0.634,0,1,0,2,0,0,1,0,2,1.5
136,"(0.583, 2.164)","(0.649, 2.164)",2,1,1.1692203238127254e+17,371785460446.49835,0.649,2.164,0.583,1.5810000000000002,1.3735,0,1,0,2,0,0,0,1,1,2.164,0.649,1.5150000000000001,1.4065,0,1,0,2,0,0,0,1,1,1.5
137,"(0.427, 1.184)","(1.006, 2.164)",2,1,1.85321421324317e+17,374016173209.17737,1.006,1.184,0.427,0.7569999999999999,0.8055,0,1,0,2,0,0,0,1,1,2.164,1.006,1.1580000000000001,1.585,0,1,0,2,0,1,0,2,0,1.5
138,"(1.446, 1.739)","(0.427, 1.446)",1,2,2.951243634589748e+17,650414125210.7595,1.739,1.739,1.446,0.29300000000000015,1.5925,0,1,0,2,0,1,0,2,0,1.446,0.427,1.019,0.9365,0,1,0,2,0,0,0,1,1,1.5
139,"(0.583, 1.446)","(1.446, 1.739)",2,2,4.6998554880841734e+17,1131070163741.511,1.739,1.446,0.583,0.863,1.0145,0,1,0,2,0,0,0,1,1,1.739,1.446,0.29300000000000015,1.5925,0,1,0,2,0,1,0,2,0,1.5
140,"(0.583, 1.739)","(1.006, 2.164)",2,2,7.449270948613414e+17,2447635834336.63,2.164,1.739,0.583,1.1560000000000001,1.161,0,1,0,2,0,0,0,1,1,2.164,1.006,1.1580000000000001,1.585,0,1,0,2,0,1,0,2,0,1.5
141,"(1.184, 1.739)","(0.649, 1.184)",1,1,1.0887109491398505e+18,2898000827854.57,1.184,1.739,1.184,0.5550000000000002,1.4615,0,1,0,2,0,1,0,2,0,1.184,0.649,0.5349999999999999,0.9165,0,1,0,2,0,0,0,1,1,1.5
142,"(1.006, 2.164)","(0.649, 2.164)",1,2,1.725606854386663e+18,6271273791477.289,2.164,2.164,1.006,1.1580000000000001,1.585,0,1,0,2,0,1,0,2,0,2.164,0.649,1.5150000000000001,1.4065,0,1,0,2,0,0,0,1,1,1.5
143,"(1.006, 1.739)","(0.583, 1.006)",1,1,2.368395407645695e+18,6308901434226.152,1.006,1.739,1.006,0.7330000000000001,1.3725,0,1,0,2,0,1,0,2,0,1.006,0.583,0.42300000000000004,0.7945,0,1,0,2,0,0,0,1,1,1.5
144,"(1.739, 2.164)","(1.006, 1.739)",1,2,4.621923638020574e+18,13652462703665.395,2.164,2.164,1.739,0.42500000000000004,1.9515000000000002,0,1,0,2,0,1,0,2,0,1.739,1.006,0.7330000000000001,1.3725,0,1,0,2,0,1,0,2,0,1.5
145,"(1.006, 1.446)","(1.184, 1.739)",2,1,6.75494139696707e+18,16164515841139.826,1.184,1.446,1.006,0.43999999999999995,1.226,0,1,0,2,0,1,0,2,0,1.739,1.184,0.5550000000000002,1.4615,0,1,0,2,0,1,0,2,0,1.5
146,"(0.583, 1.446)","(0.427, 1.006)",1,2,6.852888047223092e+18,23373889906288.188,1.446,1.446,0.583,0.863,1.0145,0,1,0,2,0,0,0,1,1,1.006,0.427,0.579,0.7165,0,1,0,2,0,0,0,1,1,1.5
147,"(0.649, 1.739)","(1.006, 1.184)",2,1,7.503912411709285e+18,23514133245725.918,1.006,1.739,0.649,1.09,1.194,0,1,0,2,0,0,0,1,1,1.184,1.006,0.17799999999999994,1.095,0,1,0,2,0,1,0,2,0,1.5
148,"(1.184, 2.164)","(0.649, 2.164)",1,2,1.2561549377201342e+19,50884584343750.89,2.164,2.164,1.184,0.9800000000000002,1.674,0,1,0,2,0,1,0,2,0,2.164,0.649,1.5150000000000001,1.4065,0,1,0,2,0,0,0,1,1,1.5
149,"(0.427, 1.739)","(0.427, 1.446)",1,2,1.3604157975509053e+19,88488292173782.8,1.739,1.739,0.427,1.312,1.083,0,1,0,2,0,0,0,1,1,1.446,0.427,1.019,0.9365,0,1,0,2,0,0,0,1,1,1.5
150,"(1.446, 2.164)","(1.006, 1.446)",1,1,2.4555505145793843e+19,127954070483289.92,1.446,2.164,1.446,0.7180000000000002,1.8050000000000002,0,1,0,2,0,1,0,2,0,1.446,1.006,0.43999999999999995,1.226,0,1,0,2,0,1,0,2,0,1.5
151,"(1.006, 1.184)","(0.583, 1.006)",1,1,2.6888278134644257e+19,128721794906189.66,1.006,1.184,1.006,0.17799999999999994,1.095,0,1,0,2,0,1,0,2,0,1.006,0.583,0.42300000000000004,0.7945,0,1,0,2,0,0,0,1,1,1.5
152,"(0.583, 1.184)","(1.006, 2.164)",2,2,4.2617920843411145e+19,278553964176994.44,2.164,1.184,0.583,0.601,0.8835,0,1,0,2,0,0,0,1,1,2.164,1.006,1.1580000000000001,1.585,0,1,0,2,0,1,0,2,0,1.5
153,"(0.649, 1.446)","(0.841, 1.184)",2,2,4.315064485395378e+19,329807893585561.4,1.184,1.446,0.649,0.7969999999999999,1.0474999999999999,0,1,0,2,0,0,0,1,1,1.184,0.841,0.34299999999999997,1.0125,0,1,0,2,0,0,0,1,1,1.5
154,"(0.583, 1.446)","(0.427, 1.184)",1,1,4.377632920433611e+19,192278001960382.28,0.583,1.446,0.583,0.863,1.0145,0,1,0,2,0,0,0,1,1,1.184,0.427,0.7569999999999999,0.8055,0,1,0,2,0,0,0,1,1,1.5
155,"(1.006, 2.164)","(0.841, 1.006)",1,1,6.938548178887273e+19,193431669972144.56,1.006,2.164,1.006,1.1580000000000001,1.585,0,1,0,2,0,1,0,2,0,1.006,0.841,0.16500000000000004,0.9235,0,1,0,2,0,0,0,1,1,1.5
156,"(0.427, 1.006)","(0.427, 1.184)",2,1,5.589000558093698e+19,82595323078105.72,0.427,1.006,0.427,0.579,0.7165,0,1,0,2,0,0,0,1,1,1.184,0.427,0.7569999999999999,0.8055,0,1,0,2,0,0,0,1,1,1.5
157,"(1.006, 1.739)","(1.006, 1.184)",1,1,7.670903265983601e+19,83090895016574.36,1.006,1.739,1.006,0.7330000000000001,1.3725,0,1,0,2,0,1,0,2,0,1.184,1.006,0.17799999999999994,1.095,0,1,0,2,0,1,0,2,0,1.5
158,"(1.446, 1.739)","(0.583, 1.446)",1,2,1.2215913451078885e+20,144495066433822.8,1.739,1.739,1.446,0.29300000000000015,1.5925,0,1,0,2,0,1,0,2,0,1.446,0.583,0.863,1.0145,0,1,0,2,0,0,0,1,1,1.5
159,"(0.841, 1.006)","(0.841, 1.184)",2,1,1.236861236921737e+20,121520350870844.98,0.841,1.006,0.841,0.16500000000000004,0.9235,0,1,0,2,0,0,0,1,1,1.184,0.841,0.34299999999999997,1.0125,0,1,0,2,0,0,0,1,1,1.5
160,"(1.446, 1.739)","(0.583, 2.164)",1,2,1.9697015197978663e+20,211323890164399.44,1.739,1.739,1.446,0.29300000000000015,1.5925,0,1,0,2,0,1,0,2,0,2.164,0.583,1.5810000000000002,1.3735,0,1,0,2,0,0,0,1,1,1.5
161,"(0.841, 1.446)","(0.649, 2.164)",2,1,2.770385187595699e+20,137149204716695.23,0.649,1.446,0.841,0.605,1.1435,0,1,0,2,0,0,0,1,1,2.164,0.649,1.5150000000000001,1.4065,0,1,0,2,0,0,0,1,1,1.5
162,"(0.649, 1.006)","(0.841, 1.446)",2,1,3.167935462015682e+20,115342481166740.69,0.841,1.006,0.649,0.357,0.8275,0,1,0,2,0,0,0,1,1,1.446,0.841,0.605,1.1435,0,1,0,2,0,0,0,1,1,1.5
163,"(0.427, 1.006)","(0.583, 2.164)",2,1,4.351159357078539e+20,67244666520209.82,0.583,1.006,0.427,0.579,0.7165,0,1,0,2,0,0,0,1,1,2.164,0.583,1.5810000000000002,1.3735,0,1,0,2,0,0,0,1,1,1.5
164,"(0.427, 0.583)","(1.006, 1.446)",2,1,5.334521371778288e+20,67648134519331.08,1.006,0.583,0.427,0.15599999999999997,0.505,0,1,0,2,0,0,1,0,2,1.446,1.006,0.43999999999999995,1.226,0,1,0,2,0,1,0,2,0,1.5
165,"(1.006, 1.739)","(1.006, 1.446)",1,1,7.321630582765701e+20,68054023326447.06,1.006,1.739,1.006,0.7330000000000001,1.3725,0,1,0,2,0,1,0,2,0,1.446,1.006,0.43999999999999995,1.226,0,1,0,2,0,1,0,2,0,1.5
166,"(0.583, 0.841)","(1.006, 2.164)",2,1,1.1604784473683636e+21,68462347466405.74,1.006,0.841,0.583,0.258,0.712,0,1,0,2,0,0,1,0,2,2.164,1.006,1.1580000000000001,1.585,0,1,0,2,0,1,0,2,0,1.5
167,"(0.649, 1.184)","(0.649, 0.841)",1,2,1.0635784970131052e+21,81059419400224.39,1.184,1.184,0.649,0.5349999999999999,0.9165,0,1,0,2,0,0,0,1,1,0.841,0.649,0.19199999999999995,0.745,0,1,0,2,0,0,1,0,2,1.5
168,"(0.583, 0.649)","(0.427, 1.739)",2,2,1.1518555122651929e+21,140962330336990.22,1.739,0.649,0.583,0.06600000000000006,0.616,0,1,0,2,0,0,1,0,2,1.739,0.427,1.312,1.083,0,1,0,2,0,0,0,1,1,1.5
169,"(0.427, 1.739)","(0.427, 1.006)",1,1,1.2474595197832038e+21,60190915053894.82,0.427,1.739,0.427,1.312,1.083,0,1,0,2,0,0,0,1,1,1.006,0.427,0.579,0.7165,0,1,0,2,0,0,0,1,1,1.5
170,"(1.184, 2.164)","(0.841, 1.184)",1,1,2.088247236117083e+21,71266043423811.47,1.184,2.164,1.184,0.9800000000000002,1.674,0,1,0,2,0,1,0,2,0,1.184,0.841,0.34299999999999997,1.0125,0,1,0,2,0,0,0,1,1,1.5
171,"(1.184, 1.739)","(0.427, 2.164)",1,1,3.051973335585117e+21,84378995413792.78,1.184,1.739,1.184,0.5550000000000002,1.4615,0,1,0,2,0,1,0,2,0,2.164,0.427,1.737,1.2955,0,1,0,2,0,0,0,1,1,1.5
172,"(1.006, 1.446)","(0.583, 1.446)",1,1,3.7417193094273533e+21,84885269386275.53,1.006,1.446,1.006,0.43999999999999995,1.226,0,1,0,2,0,1,0,2,0,1.446,0.583,0.863,1.0145,0,1,0,2,0,0,0,1,1,1.5
173,"(0.427, 2.164)","(0.649, 2.164)",2,2,5.262728208709572e+21,183691722951900.25,2.164,2.164,0.427,1.737,1.2955,0,1,0,2,0,0,0,1,1,2.164,0.649,1.5150000000000001,1.4065,0,1,0,2,0,0,0,1,1,1.5
174,"(0.841, 2.164)","(0.649, 0.841)",1,2,7.907249133586132e+21,397508888467912.2,2.164,2.164,0.841,1.3230000000000002,1.5025,0,1,0,2,0,0,0,1,1,0.841,0.649,0.19199999999999995,0.745,0,1,0,2,0,0,1,0,2,1.5
175,"(0.841, 1.184)","(0.427, 0.583)",1,1,8.006089747755958e+21,334304975201514.1,0.841,1.184,0.841,0.34299999999999997,1.0125,0,1,0,2,0,0,0,1,1,0.583,0.427,0.15599999999999997,0.505,0,1,0,2,0,0,1,0,2,1.5
176,"(0.841, 2.164)","(1.006, 2.164)",2,1,1.2689652250193194e+22,336310805052723.2,1.006,2.164,0.841,1.3230000000000002,1.5025,0,1,0,2,0,0,0,1,1,2.164,1.006,1.1580000000000001,1.585,0,1,0,2,0,1,0,2,0,1.5
177,"(1.184, 1.739)","(0.583, 0.649)",1,2,1.8545926763657352e+22,584844489986685.6,1.739,1.739,1.184,0.5550000000000002,1.4615,0,1,0,2,0,1,0,2,0,0.649,0.583,0.06600000000000006,0.616,0,1,0,2,0,0,1,0,2,1.5
178,"(0.841, 1.446)","(0.649, 0.841)",1,1,2.1207267254242183e+22,491854216078802.56,0.841,1.446,0.841,0.605,1.1435,0,1,0,2,0,0,0,1,1,0.841,0.649,0.19199999999999995,0.745,0,1,0,2,0,0,1,0,2,1.5
179,"(0.583, 1.446)","(0.649, 1.006)",1,2,2.1514772629428694e+22,711221196449948.5,1.446,1.446,0.583,0.863,1.0145,0,1,0,2,0,0,0,1,1,1.006,0.649,0.357,0.8275,0,1,0,2,0,0,0,1,1,1.5
180,"(0.841, 1.184)","(0.427, 0.841)",1,1,2.178370728729655e+22,598137026214406.6,0.841,1.184,0.841,0.34299999999999997,1.0125,0,1,0,2,0,0,0,1,1,0.841,0.427,0.414,0.634,0,1,0,2,0,0,1,0,2,1.5
181,"(1.739, 2.164)","(0.427, 1.739)",1,2,4.251090477115922e+22,1294368524727976.0,2.164,2.164,1.739,0.42500000000000004,1.9515000000000002,0,1,0,2,0,1,0,2,0,1.739,0.427,1.312,1.083,0,1,0,2,0,0,0,1,1,1.5
182,"(0.841, 1.739)","(0.427, 1.739)",1,1,5.48390671547954e+22,1088563929296227.8,0.841,1.739,0.841,0.8980000000000001,1.29,0,1,0,2,0,0,0,1,1,1.739,0.427,1.312,1.083,0,1,0,2,0,0,0,1,1,1.5
183,"(1.006, 1.446)","(0.427, 2.164)",1,1,6.723269633177917e+22,1095095312872005.1,1.006,1.446,1.006,0.43999999999999995,1.226,0,1,0,2,0,1,0,2,0,2.164,0.427,1.737,1.2955,0,1,0,2,0,0,0,1,1,1.5
184,"(1.006, 1.184)","(0.841, 2.164)",2,1,1.010171262384982e+23,920975158125356.2,0.841,1.184,1.006,0.17799999999999994,1.095,0,1,0,2,0,1,0,2,0,2.164,0.841,1.3230000000000002,1.5025,0,1,0,2,0,0,0,1,1,1.5
185,"(0.649, 0.841)","(1.006, 1.739)",2,1,1.3864600576233879e+23,926501009074108.4,1.006,0.841,0.649,0.19199999999999995,0.745,0,1,0,2,0,0,1,0,2,1.739,1.006,0.7330000000000001,1.3725,0,1,0,2,0,1,0,2,0,1.5
186,"(1.006, 1.184)","(1.446, 2.164)",2,2,2.5025604040102154e+23,2004948183636370.8,2.164,1.184,1.006,0.17799999999999994,1.095,0,1,0,2,0,1,0,2,0,2.164,1.446,0.7180000000000002,1.8050000000000002,0,1,0,2,0,1,0,2,0,1.5
187,"(0.427, 0.649)","(1.006, 1.446)",2,1,3.068139055316524e+23,2016977872738189.0,1.006,0.649,0.427,0.22200000000000003,0.538,0,1,0,2,0,0,1,0,2,1.446,1.006,0.43999999999999995,1.226,0,1,0,2,0,1,0,2,0,1.5
188,"(0.583, 1.739)","(0.649, 1.184)",1,2,3.562109443222485e+23,3507524520691711.0,1.739,1.739,0.583,1.1560000000000001,1.161,0,1,0,2,0,0,0,1,1,1.184,0.649,0.5349999999999999,0.9165,0,1,0,2,0,0,0,1,1,1.5
189,"(1.184, 2.164)","(0.427, 0.649)",1,2,5.962971207954439e+23,7590283062776863.0,2.164,2.164,1.184,0.9800000000000002,1.674,0,1,0,2,0,1,0,2,0,0.649,0.427,0.22200000000000003,0.538,0,1,0,2,0,0,1,0,2,1.5
190,"(1.006, 1.446)","(0.427, 1.446)",1,1,7.310602700952142e+23,7635824761153524.0,1.006,1.446,1.006,0.43999999999999995,1.226,0,1,0,2,0,1,0,2,0,1.446,0.427,1.019,0.9365,0,1,0,2,0,0,0,1,1,1.5
191,"(0.427, 1.184)","(0.583, 1.739)",2,1,8.487609735805437e+23,4451685835752504.0,0.583,1.184,0.427,0.7569999999999999,0.8055,0,1,0,2,0,0,0,1,1,1.739,0.583,1.1560000000000001,1.161,0,1,0,2,0,0,0,1,1,1.5
192,"(1.184, 2.164)","(0.649, 1.006)",1,2,1.42082586977383e+24,9633448148568420.0,2.164,2.164,1.184,0.9800000000000002,1.674,0,1,0,2,0,1,0,2,0,1.006,0.649,0.357,0.8275,0,1,0,2,0,0,0,1,1,1.5
193,"(1.006, 1.739)","(0.583, 1.184)",1,1,1.9500835062645819e+24,9691248837459830.0,1.006,1.739,1.006,0.7330000000000001,1.3725,0,1,0,2,0,1,0,2,0,1.184,0.583,0.601,0.8835,0,1,0,2,0,0,0,1,1,1.5
194,"(1.446, 1.739)","(0.583, 0.841)",1,2,3.1055079837263464e+24,1.6853081728342646e+16,1.739,1.739,1.446,0.29300000000000015,1.5925,0,1,0,2,0,1,0,2,0,0.841,0.583,0.258,0.712,0,1,0,2,0,0,1,0,2,1.5
195,"(1.184, 2.164)","(0.583, 0.649)",1,1,5.198620364757904e+24,1.9954048766357692e+16,1.184,2.164,1.184,0.9800000000000002,1.674,0,1,0,2,0,1,0,2,0,0.649,0.583,0.06600000000000006,0.616,0,1,0,2,0,0,1,0,2,1.5
196,"(0.649, 1.006)","(0.427, 0.649)",1,2,4.3018583518371655e+24,2.007377305895584e+16,1.006,1.006,0.649,0.357,0.8275,0,1,0,2,0,0,0,1,1,0.649,0.427,0.22200000000000003,0.538,0,1,0,2,0,0,1,0,2,1.5
197,"(0.583, 1.446)","(0.841, 1.446)",2,2,4.919175025325798e+24,2.9026675843250144e+16,1.446,1.446,0.583,0.863,1.0145,0,1,0,2,0,0,0,1,1,1.446,0.841,0.605,1.1435,0,1,0,2,0,0,0,1,1,1.5
198,"(1.739, 2.164)","(0.649, 1.184)",1,1,9.599770061923296e+24,5.0477389291412e+16,1.739,2.164,1.739,0.42500000000000004,1.9515000000000002,0,1,0,2,0,1,0,2,0,1.184,0.649,0.5349999999999999,0.9165,0,1,0,2,0,0,0,1,1,1.5
199,"(0.649, 1.446)","(0.841, 1.446)",2,2,1.097733706580929e+25,7.299030491538174e+16,1.446,1.446,0.649,0.7969999999999999,1.0474999999999999,0,1,0,2,0,0,0,1,1,1.446,0.841,0.605,1.1435,0,1,0,2,0,0,0,1,1,1.5
200,"(0.583, 1.739)","(0.841, 2.164)",2,2,1.6493448941378458e+25,1.579510198368861e+17,2.164,1.739,0.583,1.1560000000000001,1.161,0,1,0,2,0,0,0,1,1,2.164,0.841,1.3230000000000002,1.5025,0,1,0,2,0,0,0,1,1,1.5
201,"(0.427, 0.841)","(0.649, 1.006)",2,2,1.3648328998990675e+25,1.5889872595590742e+17,1.006,0.841,0.427,0.414,0.634,0,1,0,2,0,0,1,0,2,1.006,0.649,0.357,0.8275,0,1,0,2,0,0,0,1,1,1.5
202,"(0.583, 1.184)","(1.006, 1.184)",2,2,1.494492025389479e+25,1.8813609153179437e+17,1.184,1.184,0.583,0.601,0.8835,0,1,0,2,0,0,0,1,1,1.184,1.006,0.17799999999999994,1.095,0,1,0,2,0,1,0,2,0,1.5
203,"(0.649, 1.446)","(0.427, 0.583)",1,2,1.565480396595479e+25,2.7204478835497466e+17,1.446,1.446,0.649,0.7969999999999999,1.0474999999999999,0,1,0,2,0,0,0,1,1,0.583,0.427,0.15599999999999997,0.505,0,1,0,2,0,0,1,0,2,1.5
204,"(0.649, 1.446)","(0.427, 1.006)",1,1,1.639840715433764e+25,1.7655706764237856e+17,0.649,1.446,0.649,0.7969999999999999,1.0474999999999999,0,1,0,2,0,0,0,1,1,1.006,0.427,0.579,0.7165,0,1,0,2,0,0,0,1,1,1.5
205,"(0.841, 1.006)","(1.446, 2.164)",2,2,2.9599124913579443e+25,3.820694943781072e+17,2.164,1.006,0.841,0.16500000000000004,0.9235,0,1,0,2,0,0,0,1,1,2.164,1.446,0.7180000000000002,1.8050000000000002,0,1,0,2,0,1,0,2,0,1.5
206,"(0.649, 1.739)","(0.583, 1.184)",1,2,3.5341355146813855e+25,6.644188507235284e+17,1.739,1.739,0.649,1.09,1.194,0,1,0,2,0,0,0,1,1,1.184,0.583,0.601,0.8835,0,1,0,2,0,0,0,1,1,1.5
207,"(0.649, 1.739)","(0.427, 0.583)",1,2,4.2197578045295744e+25,1.155424381408216e+18,1.739,1.739,0.649,1.09,1.194,0,1,0,2,0,0,0,1,1,0.583,0.427,0.15599999999999997,0.505,0,1,0,2,0,0,1,0,2,1.5
