round,g1,g2,choice,coin_flip,wealth_expected,wealth_actual,realized,g1_max,g1_min,g1_range,g1_mean,g1_signs_diff,g1_both_positive,g1_both_negative,g1_count_positive,g1_count_negative,g1_both_gainers,g1_both_shrinkers,g1_count_gainers,g1_count_shrinkers,g2_max,g2_min,g2_range,g2_mean,g2_signs_diff,g2_both_positive,g2_both_negative,g2_count_positive,g2_count_negative,g2_both_gainers,g2_both_shrinkers,g2_count_gainers,g2_count_shrinkers,eta
14,"(0.427, 1.184)","(0.427, 1.446)",2,1,7429.829091206037,790.5470463507619,0.427,1.184,0.427,0.7569999999999999,0.8055,0,1,0,2,0,0,0,1,1,1.446,0.427,1.019,0.9365,0,1,0,2,0,0,0,1,1,0.25
15,"(0.583, 1.446)","(0.427, 1.446)",1,1,7537.561613028524,460.88892802249416,0.583,1.446,0.583,0.863,1.0145,0,1,0,2,0,0,0,1,1,1.446,0.427,1.019,0.9365,0,1,0,2,0,0,0,1,1,0.25
16,"(1.006, 1.446)","(0.583, 2.164)",2,2,10352.840875494678,997.3636402406775,2.164,1.446,1.006,0.43999999999999995,1.226,0,1,0,2,0,1,0,2,0,2.164,0.583,1.5810000000000002,1.3735,0,1,0,2,0,0,0,1,1,0.25
17,"(0.841, 1.184)","(1.006, 1.184)",2,1,11336.360758666671,1003.3478220821215,1.006,1.184,0.841,0.34299999999999997,1.0125,0,1,0,2,0,0,0,1,1,1.184,1.006,0.17799999999999994,1.095,0,1,0,2,0,1,0,2,0,0.25
18,"(0.427, 1.739)","(0.841, 1.739)",2,1,14623.905378680007,843.8155183710642,0.841,1.739,0.427,1.312,1.083,0,1,0,2,0,0,0,1,1,1.739,0.841,0.8980000000000001,1.29,0,1,0,2,0,0,0,1,1,0.25
19,"(0.583, 1.184)","(0.583, 2.164)",2,1,20085.93403761699,491.9444472103304,0.583,1.184,0.583,0.601,0.8835,0,1,0,2,0,0,0,1,1,2.164,0.583,1.5810000000000002,1.3735,0,1,0,2,0,0,0,1,1,0.25
20,"(1.006, 2.164)","(0.649, 1.006)",1,2,31836.20544962293,1064.5677837631551,2.164,2.164,1.006,1.1580000000000001,1.585,0,1,0,2,0,1,0,2,0,1.006,0.649,0.357,0.8275,0,1,0,2,0,0,0,1,1,0.25
21,"(0.649, 2.164)","(0.427, 1.739)",1,1,44777.622964894654,690.9044916622877,0.649,2.164,0.649,1.5150000000000001,1.4065,0,1,0,2,0,0,0,1,1,1.739,0.427,1.312,1.083,0,1,0,2,0,0,0,1,1,0.25
22,"(0.427, 1.184)","(0.583, 1.739)",2,1,51986.8202622427,402.7973186391137,0.583,1.184,0.427,0.7569999999999999,0.8055,0,1,0,2,0,0,0,1,1,1.739,0.583,1.1560000000000001,1.161,0,1,0,2,0,0,0,1,1,0.25
23,"(0.583, 1.446)","(0.427, 1.184)",1,1,52740.629156045215,234.83083676660328,0.583,1.446,0.583,0.863,1.0145,0,1,0,2,0,0,0,1,1,1.184,0.427,0.7569999999999999,0.8055,0,1,0,2,0,0,0,1,1,0.25
24,"(0.427, 1.446)","(0.841, 1.006)",2,2,48705.97102560775,236.2398217872029,1.006,1.446,0.427,1.019,0.9365,0,1,0,2,0,0,0,1,1,1.006,0.841,0.16500000000000004,0.9235,0,1,0,2,0,0,0,1,1,0.25
25,"(1.184, 2.164)","(0.583, 1.184)",1,1,81533.79549686737,279.70794899604823,1.184,2.164,1.184,0.9800000000000002,1.674,0,1,0,2,0,1,0,2,0,1.184,0.583,0.601,0.8835,0,1,0,2,0,0,0,1,1,0.25
26,"(1.006, 1.184)","(0.583, 1.446)",1,2,89279.50606906977,331.1742116113211,1.184,1.184,1.006,0.17799999999999994,1.095,0,1,0,2,0,1,0,2,0,1.446,0.583,0.863,1.0145,0,1,0,2,0,0,0,1,1,0.25
27,"(0.427, 1.739)","(1.006, 1.739)",2,2,122536.12207979827,575.9119539920874,1.739,1.739,0.427,1.312,1.083,0,1,0,2,0,0,0,1,1,1.739,1.006,0.7330000000000001,1.3725,0,1,0,2,0,1,0,2,0,0.25
28,"(0.649, 0.841)","(1.446, 1.739)",2,1,195138.77441207875,832.7686854725584,1.446,0.841,0.649,0.19199999999999995,0.745,0,1,0,2,0,0,1,0,2,1.739,1.446,0.29300000000000015,1.5925,0,1,0,2,0,1,0,2,0,0.25
29,"(1.446, 1.739)","(0.427, 0.583)",1,1,310758.4982512354,1204.1835191933194,1.446,1.739,1.446,0.29300000000000015,1.5925,0,1,0,2,0,1,0,2,0,0.583,0.427,0.15599999999999997,0.505,0,1,0,2,0,0,1,0,2,0.25
30,"(0.427, 1.006)","(1.184, 1.446)",2,2,408647.42520037456,1741.2493687535398,1.446,1.006,0.427,0.579,0.7165,0,1,0,2,0,0,0,1,1,1.446,1.184,0.262,1.315,0,1,0,2,0,1,0,2,0,0.25
31,"(0.583, 1.739)","(0.427, 2.164)",2,1,529402.7393470852,743.5134804577615,0.427,1.739,0.583,1.1560000000000001,1.161,0,1,0,2,0,0,0,1,1,2.164,0.427,1.737,1.2955,0,1,0,2,0,0,0,1,1,0.25
32,"(0.649, 1.446)","(0.583, 0.841)",1,2,554549.3694660717,1075.120492741923,1.446,1.446,0.649,0.7969999999999999,1.0474999999999999,0,1,0,2,0,0,0,1,1,0.841,0.583,0.258,0.712,0,1,0,2,0,0,1,0,2,0.25
33,"(1.006, 1.446)","(0.427, 0.583)",1,2,679877.5269654039,1554.6242325048206,1.446,1.446,1.006,0.43999999999999995,1.226,0,1,0,2,0,1,0,2,0,0.583,0.427,0.15599999999999997,0.505,0,1,0,2,0,0,1,0,2,0.25
34,"(0.427, 0.583)","(0.427, 0.841)",2,1,431042.3520960661,663.8245472795584,0.427,0.583,0.427,0.15599999999999997,0.505,0,1,0,2,0,0,1,0,2,0.841,0.427,0.414,0.634,0,1,0,2,0,0,1,0,2,0.25
35,"(1.446, 1.739)","(0.841, 1.006)",1,2,686434.9457129852,1154.390887719152,1.739,1.739,1.446,0.29300000000000015,1.5925,0,1,0,2,0,1,0,2,0,1.006,0.841,0.16500000000000004,0.9235,0,1,0,2,0,0,0,1,1,0.25
36,"(0.583, 1.446)","(0.649, 1.184)",1,1,696388.2524258235,673.0098875402656,0.583,1.446,0.583,0.863,1.0145,0,1,0,2,0,0,0,1,1,1.184,0.649,0.5349999999999999,0.9165,0,1,0,2,0,0,0,1,1,0.25
37,"(0.427, 0.841)","(0.841, 1.739)",2,2,898340.8456293123,1170.364194432522,1.739,0.841,0.427,0.414,0.634,0,1,0,2,0,0,1,0,2,1.739,0.841,0.8980000000000001,1.29,0,1,0,2,0,0,0,1,1,0.25
38,"(0.649, 1.184)","(0.583, 1.446)",2,2,911366.7878909373,1692.3466251494267,1.446,1.184,0.649,0.5349999999999999,0.9165,0,1,0,2,0,0,0,1,1,1.446,0.583,0.863,1.0145,0,1,0,2,0,0,0,1,1,0.25
39,"(0.427, 0.583)","(0.841, 2.164)",2,2,1369328.5988061333,3662.2380968233597,2.164,0.583,0.427,0.15599999999999997,0.505,0,1,0,2,0,0,1,0,2,2.164,0.841,1.3230000000000002,1.5025,0,1,0,2,0,0,0,1,1,0.25
40,"(0.427, 1.739)","(0.841, 1.006)",1,1,1482982.8725070423,1563.7756673435745,0.427,1.739,0.427,1.312,1.083,0,1,0,2,0,0,0,1,1,1.006,0.841,0.16500000000000004,0.9235,0,1,0,2,0,0,0,1,1,0.25
41,"(1.006, 1.446)","(1.006, 2.164)",2,2,2350527.852923662,3384.0105441314954,2.164,1.446,1.006,0.43999999999999995,1.226,0,1,0,2,0,1,0,2,0,2.164,1.006,1.1580000000000001,1.585,0,1,0,2,0,1,0,2,0,0.25
42,"(1.184, 2.164)","(0.649, 0.841)",1,2,3934783.62579421,7322.9988175005565,2.164,2.164,1.184,0.9800000000000002,1.674,0,1,0,2,0,1,0,2,0,0.841,0.649,0.19199999999999995,0.745,0,1,0,2,0,0,1,0,2,0.25
43,"(1.006, 1.739)","(0.649, 1.739)",1,2,5400490.526402554,12734.694943633469,1.739,1.739,1.006,0.7330000000000001,1.3725,0,1,0,2,0,1,0,2,0,1.739,0.649,1.09,1.194,0,1,0,2,0,0,0,1,1,0.25
44,"(0.649, 1.446)","(0.583, 1.184)",1,2,5657013.826406674,18414.368888493995,1.446,1.446,0.649,0.7969999999999999,1.0474999999999999,0,1,0,2,0,0,0,1,1,1.184,0.583,0.601,0.8835,0,1,0,2,0,0,0,1,1,0.25
45,"(0.841, 1.739)","(0.649, 1.739)",1,1,7297547.836064611,15486.484235223448,0.841,1.739,0.841,0.8980000000000001,1.29,0,1,0,2,0,0,0,1,1,1.739,0.649,1.09,1.194,0,1,0,2,0,0,0,1,1,0.25
46,"(0.649, 0.841)","(0.427, 1.446)",2,1,6834153.548474507,6612.728768440412,0.427,0.841,0.649,0.19199999999999995,0.745,0,1,0,2,0,0,1,0,2,1.446,0.427,1.019,0.9365,0,1,0,2,0,0,0,1,1,0.25
47,"(0.583, 1.184)","(0.649, 1.739)",2,1,8159979.336878561,4291.660970717828,0.649,1.184,0.583,0.601,0.8835,0,1,0,2,0,0,0,1,1,1.739,0.649,1.09,1.194,0,1,0,2,0,0,0,1,1,0.25
48,"(0.841, 1.446)","(0.583, 1.184)",1,1,9330936.371720634,3609.286876373693,0.841,1.446,0.841,0.605,1.1435,0,1,0,2,0,0,0,1,1,1.184,0.583,0.601,0.8835,0,1,0,2,0,0,0,1,1,0.25
49,"(0.841, 1.446)","(0.427, 1.739)",1,2,10669925.741062544,5219.02882323636,1.446,1.446,0.841,0.605,1.1435,0,1,0,2,0,0,0,1,1,1.739,0.427,1.312,1.083,0,1,0,2,0,0,0,1,1,0.25
50,"(0.841, 2.164)","(0.841, 1.446)",1,2,16031563.425946472,11293.978373483484,2.164,2.164,0.841,1.3230000000000002,1.5025,0,1,0,2,0,0,0,1,1,1.446,0.841,0.605,1.1435,0,1,0,2,0,0,0,1,1,0.25
51,"(0.583, 0.649)","(0.583, 1.184)",2,1,14163886.286823707,6584.38939174087,0.583,0.649,0.583,0.06600000000000006,0.616,0,1,0,2,0,0,1,0,2,1.184,0.583,0.601,0.8835,0,1,0,2,0,0,0,1,1,0.25
52,"(1.184, 2.164)","(1.739, 2.164)",2,1,27640824.088736467,11450.253152237374,1.739,2.164,1.184,0.9800000000000002,1.674,0,1,0,2,0,1,0,2,0,2.164,1.739,0.42500000000000004,1.9515000000000002,0,1,0,2,0,1,0,2,0,0.25
53,"(0.583, 1.446)","(0.427, 1.184)",1,1,28041616.038023144,6675.497587754388,0.583,1.446,0.583,0.863,1.0145,0,1,0,2,0,0,0,1,1,1.184,0.427,0.7569999999999999,0.8055,0,1,0,2,0,0,0,1,1,0.25
54,"(0.427, 0.583)","(1.446, 1.739)",2,2,44656273.540551856,11608.690305104883,1.739,0.583,0.427,0.15599999999999997,0.505,0,1,0,2,0,0,1,0,2,1.739,1.446,0.29300000000000015,1.5925,0,1,0,2,0,1,0,2,0,0.25
55,"(0.649, 1.739)","(1.184, 2.164)",2,1,74754601.9068838,13744.689321244181,1.184,1.739,0.649,1.09,1.194,0,1,0,2,0,0,0,1,1,2.164,1.184,0.9800000000000002,1.674,0,1,0,2,0,1,0,2,0,0.25
56,"(1.184, 1.446)","(0.427, 0.649)",1,1,98302301.5075522,16273.71215635311,1.184,1.446,1.184,0.262,1.315,0,1,0,2,0,1,0,2,0,0.649,0.427,0.22200000000000003,0.538,0,1,0,2,0,0,1,0,2,0.25
57,"(1.006, 1.184)","(1.446, 1.739)",2,2,156546415.1507769,28299.985439898057,1.739,1.184,1.006,0.17799999999999994,1.095,0,1,0,2,0,1,0,2,0,1.739,1.446,0.29300000000000015,1.5925,0,1,0,2,0,1,0,2,0,0.25
58,"(0.649, 1.739)","(0.649, 1.006)",1,2,186916419.6900276,49213.67467998272,1.739,1.739,0.649,1.09,1.194,0,1,0,2,0,0,0,1,1,1.006,0.649,0.357,0.8275,0,1,0,2,0,0,0,1,1,0.25
59,"(0.841, 1.006)","(0.649, 0.841)",1,1,172617313.58374047,41388.70040586547,0.841,1.006,0.841,0.16500000000000004,0.9235,0,1,0,2,0,0,0,1,1,0.841,0.649,0.19199999999999995,0.745,0,1,0,2,0,0,1,0,2,0.25
60,"(0.649, 0.841)","(0.427, 0.649)",1,1,128599898.61988665,26861.26656340669,0.649,0.841,0.649,0.19199999999999995,0.745,0,1,0,2,0,0,1,0,2,0.649,0.427,0.22200000000000003,0.538,0,1,0,2,0,0,1,0,2,0.25
61,"(0.649, 1.006)","(1.006, 1.739)",2,1,176503360.85579443,27022.434162787133,1.006,1.006,0.649,0.357,0.8275,0,1,0,2,0,0,0,1,1,1.739,1.006,0.7330000000000001,1.3725,0,1,0,2,0,1,0,2,0,0.25
62,"(0.649, 1.184)","(1.006, 1.184)",2,2,193271180.1370949,31994.562048739965,1.184,1.184,0.649,0.5349999999999999,0.9165,0,1,0,2,0,0,0,1,1,1.184,1.006,0.17799999999999994,1.095,0,1,0,2,0,1,0,2,0,0.25
63,"(0.583, 1.446)","(1.739, 2.164)",2,2,377168708.03754073,69236.23227347329,2.164,1.446,0.583,0.863,1.0145,0,1,0,2,0,0,0,1,1,2.164,1.739,0.42500000000000004,1.9515000000000002,0,1,0,2,0,1,0,2,0,0.25
64,"(1.184, 2.164)","(0.649, 0.841)",1,1,631380417.2548431,81975.69901179237,1.184,2.164,1.184,0.9800000000000002,1.674,0,1,0,2,0,1,0,2,0,0.841,0.649,0.19199999999999995,0.745,0,1,0,2,0,0,1,0,2,0.25
65,"(1.184, 1.446)","(0.427, 1.006)",1,2,830265248.6901187,118536.86077105177,1.446,1.446,1.184,0.262,1.315,0,1,0,2,0,1,0,2,0,1.006,0.427,0.579,0.7165,0,1,0,2,0,0,0,1,1,0.25
66,"(0.583, 2.164)","(1.006, 1.184)",1,2,1140369319.075878,256513.76670855604,2.164,2.164,0.583,1.5810000000000002,1.3735,0,1,0,2,0,0,0,1,1,1.184,1.006,0.17799999999999994,1.095,0,1,0,2,0,1,0,2,0,0.25
67,"(0.649, 2.164)","(0.427, 0.649)",1,1,1603929447.2802224,166477.43459385287,0.649,2.164,0.649,1.5150000000000001,1.4065,0,1,0,2,0,0,0,1,1,0.649,0.427,0.22200000000000003,0.538,0,1,0,2,0,0,1,0,2,0.25
68,"(0.427, 1.446)","(0.841, 2.164)",2,1,2409903994.538534,140007.52249343027,0.841,1.446,0.427,1.019,0.9365,0,1,0,2,0,0,0,1,1,2.164,0.841,1.3230000000000002,1.5025,0,1,0,2,0,0,0,1,1,0.25
69,"(1.446, 1.739)","(0.583, 1.006)",1,2,3837772111.3026156,243473.08161607524,1.739,1.739,1.446,0.29300000000000015,1.5925,0,1,0,2,0,1,0,2,0,1.006,0.583,0.42300000000000004,0.7945,0,1,0,2,0,0,0,1,1,0.25
70,"(1.184, 1.739)","(1.006, 1.184)",1,2,5608903940.668773,423399.6889303549,1.739,1.739,1.184,0.5550000000000002,1.4615,0,1,0,2,0,1,0,2,0,1.184,1.006,0.17799999999999994,1.095,0,1,0,2,0,1,0,2,0,0.25
71,"(0.427, 1.006)","(0.583, 1.446)",2,2,5690233047.80847,612235.9501932932,1.446,1.006,0.427,0.579,0.7165,0,1,0,2,0,0,0,1,1,1.446,0.583,0.863,1.0145,0,1,0,2,0,0,0,1,1,0.25
72,"(0.583, 2.164)","(0.841, 2.164)",2,2,8549575154.332226,1324878.5962182865,2.164,2.164,0.583,1.5810000000000002,1.3735,0,1,0,2,0,0,0,1,1,2.164,0.841,1.3230000000000002,1.5025,0,1,0,2,0,0,0,1,1,0.25
73,"(0.649, 1.184)","(0.427, 0.649)",1,2,7835685628.945485,1568656.2579224512,1.184,1.184,0.649,0.5349999999999999,0.9165,0,1,0,2,0,0,0,1,1,0.649,0.427,0.22200000000000003,0.538,0,1,0,2,0,0,1,0,2,0.25
74,"(1.739, 2.164)","(0.427, 1.184)",1,1,15291340504.887115,2727893.232527143,1.739,2.164,1.739,0.42500000000000004,1.9515000000000002,0,1,0,2,0,1,0,2,0,1.184,0.427,0.7569999999999999,0.8055,0,1,0,2,0,0,0,1,1,0.25
75,"(1.184, 2.164)","(0.427, 1.006)",1,2,25597704005.18103,5903160.955188737,2.164,2.164,1.184,0.9800000000000002,1.674,0,1,0,2,0,1,0,2,0,1.006,0.427,0.579,0.7165,0,1,0,2,0,0,0,1,1,0.25
76,"(0.841, 2.164)","(0.583, 1.446)",1,1,38460550267.7845,4964558.363313728,0.841,2.164,0.841,1.3230000000000002,1.5025,0,1,0,2,0,0,0,1,1,1.446,0.583,0.863,1.0145,0,1,0,2,0,0,0,1,1,0.25
77,"(0.583, 1.006)","(0.841, 1.739)",2,2,49614109845.44201,8633366.993802574,1.739,1.006,0.583,0.42300000000000004,0.7945,0,1,0,2,0,0,0,1,1,1.739,0.841,0.8980000000000001,1.29,0,1,0,2,0,0,0,1,1,0.25
78,"(0.583, 0.841)","(0.841, 1.446)",2,2,56733734608.26293,12483848.673038522,1.446,0.841,0.583,0.258,0.712,0,1,0,2,0,0,1,0,2,1.446,0.841,0.605,1.1435,0,1,0,2,0,0,0,1,1,0.25
79,"(0.649, 2.164)","(0.649, 1.446)",1,2,79795997726.52182,27015048.52845536,2.164,2.164,0.649,1.5150000000000001,1.4065,0,1,0,2,0,0,0,1,1,1.446,0.649,0.7969999999999999,1.0474999999999999,0,1,0,2,0,0,0,1,1,0.25
80,"(0.583, 1.446)","(0.427, 0.841)",1,1,80953039693.55638,15749773.292089475,0.583,1.446,0.583,0.863,1.0145,0,1,0,2,0,0,0,1,1,0.841,0.427,0.414,0.634,0,1,0,2,0,0,1,0,2,0.25
81,"(1.446, 1.739)","(0.583, 2.164)",1,1,128917715711.98854,22774172.18036138,1.446,1.739,1.446,0.29300000000000015,1.5925,0,1,0,2,0,1,0,2,0,2.164,0.583,1.5810000000000002,1.3735,0,1,0,2,0,0,0,1,1,0.25
82,"(0.427, 1.006)","(1.446, 2.164)",2,1,232696476860.13934,32931452.972802553,1.446,1.006,0.427,0.579,0.7165,0,1,0,2,0,0,0,1,1,2.164,1.446,0.7180000000000002,1.8050000000000002,0,1,0,2,0,1,0,2,0,0.25
83,"(0.841, 2.164)","(1.006, 2.164)",2,1,368823915823.32086,33129041.69063937,1.006,2.164,0.841,1.3230000000000002,1.5025,0,1,0,2,0,0,0,1,1,2.164,1.006,1.1580000000000001,1.585,0,1,0,2,0,1,0,2,0,0.25
84,"(0.583, 1.446)","(0.427, 1.184)",1,2,374171862602.759,47904594.28466453,1.446,1.446,0.583,0.863,1.0145,0,1,0,2,0,0,0,1,1,1.184,0.427,0.7569999999999999,0.8055,0,1,0,2,0,0,0,1,1,0.25
85,"(0.649, 1.446)","(1.446, 1.739)",2,1,595868691194.8937,69270043.3356249,1.446,1.446,0.649,0.7969999999999999,1.0474999999999999,0,1,0,2,0,0,0,1,1,1.739,1.446,0.29300000000000015,1.5925,0,1,0,2,0,1,0,2,0,0.25
86,"(0.649, 2.164)","(0.583, 2.164)",1,2,838089314165.618,149900373.7782923,2.164,2.164,0.649,1.5150000000000001,1.4065,0,1,0,2,0,0,0,1,1,2.164,0.583,1.5810000000000002,1.3735,0,1,0,2,0,0,0,1,1,0.25
87,"(0.427, 1.739)","(1.006, 1.739)",2,2,1150277583692.3108,260676750.0004503,1.739,1.739,0.427,1.312,1.083,0,1,0,2,0,0,0,1,1,1.739,1.006,0.7330000000000001,1.3725,0,1,0,2,0,1,0,2,0,0.25
88,"(0.427, 2.164)","(1.006, 1.739)",2,2,1578755983617.6965,453316868.25078315,1.739,2.164,0.427,1.737,1.2955,0,1,0,2,0,0,0,1,1,1.739,1.006,0.7330000000000001,1.3725,0,1,0,2,0,1,0,2,0,0.25
89,"(0.427, 0.841)","(0.841, 1.006)",2,2,1457981150870.9426,456036769.46028787,1.006,0.841,0.427,0.414,0.634,0,1,0,2,0,0,1,0,2,1.006,0.841,0.16500000000000004,0.9235,0,1,0,2,0,0,0,1,1,0.25
90,"(0.583, 1.184)","(0.427, 0.841)",1,1,1288126346794.4778,265869436.59534782,0.583,1.184,0.583,0.601,0.8835,0,1,0,2,0,0,0,1,1,0.841,0.427,0.414,0.634,0,1,0,2,0,0,1,0,2,0.25
91,"(0.427, 1.184)","(0.841, 2.164)",2,1,1935409836058.703,223596196.1766875,0.841,1.184,0.427,0.7569999999999999,0.8055,0,1,0,2,0,0,0,1,1,2.164,0.841,1.3230000000000002,1.5025,0,1,0,2,0,0,0,1,1,0.25
92,"(0.583, 1.739)","(1.006, 1.446)",2,2,2372812459007.9697,323320099.67149013,1.446,1.739,0.583,1.1560000000000001,1.161,0,1,0,2,0,0,0,1,1,1.446,1.006,0.43999999999999995,1.226,0,1,0,2,0,1,0,2,0,0.25
93,"(0.649, 0.841)","(0.427, 1.006)",1,2,1767745281960.9375,271912203.8237232,0.841,0.841,0.649,0.19199999999999995,0.745,0,1,0,2,0,0,1,0,2,1.006,0.427,0.579,0.7165,0,1,0,2,0,0,0,1,1,0.25
94,"(0.649, 1.184)","(0.583, 0.649)",1,2,1620138550917.1992,321944049.32728827,1.184,1.184,0.649,0.5349999999999999,0.9165,0,1,0,2,0,0,0,1,1,0.649,0.583,0.06600000000000006,0.616,0,1,0,2,0,0,1,0,2,0.25
95,"(1.739, 2.164)","(1.006, 2.164)",1,1,3161700382114.9146,559860701.7801543,1.739,2.164,1.739,0.42500000000000004,1.9515000000000002,0,1,0,2,0,1,0,2,0,2.164,1.006,1.1580000000000001,1.585,0,1,0,2,0,1,0,2,0,0.25
96,"(0.649, 1.184)","(0.841, 1.184)",2,2,3201221636891.351,662875070.9077027,1.184,1.184,0.649,0.5349999999999999,0.9165,0,1,0,2,0,0,0,1,1,1.184,0.841,0.34299999999999997,1.0125,0,1,0,2,0,0,0,1,1,0.25
97,"(0.427, 1.006)","(0.649, 1.184)",2,2,2933919630210.9233,784844083.9547199,1.184,1.006,0.427,0.579,0.7165,0,1,0,2,0,0,0,1,1,1.184,0.649,0.5349999999999999,0.9165,0,1,0,2,0,0,0,1,1,0.25
98,"(0.841, 1.184)","(0.649, 1.006)",1,1,2970593625588.5596,660053874.6059194,0.841,1.184,0.841,0.34299999999999997,1.0125,0,1,0,2,0,0,0,1,1,1.006,0.649,0.357,0.8275,0,1,0,2,0,0,0,1,1,0.25
99,"(1.184, 2.164)","(1.006, 1.184)",1,2,4972773729235.248,1428356584.6472096,2.164,2.164,1.184,0.9800000000000002,1.674,0,1,0,2,0,1,0,2,0,1.184,1.006,0.17799999999999994,1.095,0,1,0,2,0,1,0,2,0,0.25
100,"(0.583, 1.184)","(1.006, 1.446)",2,1,6096620592042.414,1436926724.155093,1.006,1.184,0.583,0.601,0.8835,0,1,0,2,0,0,0,1,1,1.446,1.006,0.43999999999999995,1.226,0,1,0,2,0,1,0,2,0,0.25
101,"(0.583, 1.184)","(0.427, 2.164)",2,2,7898171976990.948,3109509431.0716214,2.164,1.184,0.583,0.601,0.8835,0,1,0,2,0,0,0,1,1,2.164,0.427,1.737,1.2955,0,1,0,2,0,0,0,1,1,0.25
102,"(0.583, 1.739)","(0.427, 2.164)",2,1,10232081796191.773,1327760527.0675824,0.427,1.739,0.583,1.1560000000000001,1.161,0,1,0,2,0,0,0,1,1,2.164,0.427,1.737,1.2955,0,1,0,2,0,0,0,1,1,0.25
103,"(0.649, 2.164)","(0.649, 0.841)",1,2,14391423046343.73,2873273780.5742483,2.164,2.164,0.649,1.5150000000000001,1.4065,0,1,0,2,0,0,0,1,1,0.841,0.649,0.19199999999999995,0.745,0,1,0,2,0,0,1,0,2,0.25
104,"(0.427, 1.446)","(1.446, 2.164)",2,2,25976518598650.438,6217764461.162674,2.164,1.446,0.427,1.019,0.9365,0,1,0,2,0,0,0,1,1,2.164,1.446,0.7180000000000002,1.8050000000000002,0,1,0,2,0,1,0,2,0,0.25
