round,g1,g2,choice,coin_flip,wealth_expected,wealth_actual,realized,g1_max,g1_min,g1_range,g1_mean,g1_signs_diff,g1_both_positive,g1_both_negative,g1_count_positive,g1_count_negative,g1_both_gainers,g1_both_shrinkers,g1_count_gainers,g1_count_shrinkers,g2_max,g2_min,g2_range,g2_mean,g2_signs_diff,g2_both_positive,g2_both_negative,g2_count_positive,g2_count_negative,g2_both_gainers,g2_both_shrinkers,g2_count_gainers,g2_count_shrinkers,eta
1,"(309.5, 440.5)","(-407.0, 309.5)",1,1,1375.0,1309.5,309.5,440.5,309.5,131.0,375.0,0,1,0,2,0,1.0,0.0,2.0,0.0,309.5,-407.0,716.5,-48.75,1,0,0,1,1,,,,,1.5
2,"(108.5, 309.5)","(309.5, 0.0)",1,1,1584.0,1418.0,108.5,309.5,108.5,201.0,209.0,0,1,0,2,0,1.0,0.0,2.0,0.0,309.5,0.0,309.5,154.75,0,0,0,1,0,,,,,1.5
3,"(-241.5, 309.5)","(-305.5, 309.5)",1,2,1618.0,1727.5,309.5,309.5,-241.5,551.0,34.0,1,0,0,1,1,,,,,309.5,-305.5,615.0,2.0,1,0,0,1,1,,,,,1.5
4,"(309.5, 0.0)","(-407.0, 210.5)",1,2,1772.75,1727.5,0.0,309.5,0.0,309.5,154.75,0,0,0,1,0,,,,,210.5,-407.0,617.5,-98.25,1,0,0,1,1,,,,,1.5
5,"(108.5, 309.5)","(-407.0, -305.5)",1,2,1981.75,2037.0,309.5,309.5,108.5,201.0,209.0,0,1,0,2,0,1.0,0.0,2.0,0.0,-305.5,-407.0,101.5,-356.25,0,0,1,0,2,,,,,1.5
6,"(309.5, 0.0)","(-241.5, 309.5)",1,2,2136.5,2037.0,0.0,309.5,0.0,309.5,154.75,0,0,0,1,0,,,,,309.5,-241.5,551.0,34.0,1,0,0,1,1,,,,,1.5
7,"(-305.5, -49.0)","(-49.0, 210.5)",2,1,2217.25,1988.0,-49.0,-49.0,-305.5,256.5,-177.25,0,0,1,0,2,,,,,210.5,-49.0,259.5,80.75,1,0,0,1,1,,,,,1.5
8,"(-241.5, 108.5)","(-407.0, 440.5)",2,2,2234.0,2428.5,440.5,108.5,-241.5,350.0,-66.5,1,0,0,1,1,,,,,440.5,-407.0,847.5,16.75,1,0,0,1,1,,,,,1.5
9,"(-49.0, 440.5)","(108.5, 0.0)",1,1,2429.75,2379.5,-49.0,440.5,-49.0,489.5,195.75,1,0,0,1,1,,,,,108.5,0.0,108.5,54.25,0,0,0,1,0,,,,,1.5
10,"(210.5, 440.5)","(-241.5, 0.0)",1,1,2755.25,2590.0,210.5,440.5,210.5,230.0,325.5,0,1,0,2,0,1.0,0.0,2.0,0.0,0.0,-241.5,241.5,-120.75,0,0,0,0,1,,,,,1.5
11,"(-49.0, 0.0)","(210.5, 440.5)",2,1,3080.75,2800.5,210.5,0.0,-49.0,49.0,-24.5,0,0,0,0,1,,,,,440.5,210.5,230.0,325.5,0,1,0,2,0,1.0,0.0,2.0,0.0,1.5
12,"(210.5, 440.5)","(309.5, 440.5)",2,2,3455.75,3241.0,440.5,440.5,210.5,230.0,325.5,0,1,0,2,0,1.0,0.0,2.0,0.0,440.5,309.5,131.0,375.0,0,1,0,2,0,1.0,0.0,2.0,0.0,1.5
13,"(-241.5, 309.5)","(108.5, 0.0)",2,1,3510.0,3349.5,108.5,309.5,-241.5,551.0,34.0,1,0,0,1,1,,,,,108.5,0.0,108.5,54.25,0,0,0,1,0,,,,,1.5
14,"(108.5, 440.5)","(-49.0, 0.0)",1,1,3784.5,3458.0,108.5,440.5,108.5,332.0,274.5,0,1,0,2,0,1.0,0.0,2.0,0.0,0.0,-49.0,49.0,-24.5,0,0,0,0,1,,,,,1.5
15,"(-305.5, -241.5)","(-49.0, 210.5)",2,2,3865.25,3668.5,210.5,-241.5,-305.5,64.0,-273.5,0,0,1,0,2,,,,,210.5,-49.0,259.5,80.75,1,0,0,1,1,,,,,1.5
16,"(-241.5, 309.5)","(210.5, 440.5)",2,1,4190.75,3879.0,210.5,309.5,-241.5,551.0,34.0,1,0,0,1,1,,,,,440.5,210.5,230.0,325.5,0,1,0,2,0,1.0,0.0,2.0,0.0,1.5
17,"(108.5, 210.5)","(309.5, 0.0)",1,1,4350.25,3987.5,108.5,210.5,108.5,102.0,159.5,0,1,0,2,0,1.0,0.0,2.0,0.0,309.5,0.0,309.5,154.75,0,0,0,1,0,,,,,1.5
18,"(309.5, 0.0)","(-241.5, 309.5)",1,2,4505.0,3987.5,0.0,309.5,0.0,309.5,154.75,0,0,0,1,0,,,,,309.5,-241.5,551.0,34.0,1,0,0,1,1,,,,,1.5
19,"(-305.5, 440.5)","(-49.0, 0.0)",1,2,4572.5,4428.0,440.5,440.5,-305.5,746.0,67.5,1,0,0,1,1,,,,,0.0,-49.0,49.0,-24.5,0,0,0,0,1,,,,,1.5
20,"(-241.5, 108.5)","(-407.0, 440.5)",2,2,4589.25,4868.5,440.5,108.5,-241.5,350.0,-66.5,1,0,0,1,1,,,,,440.5,-407.0,847.5,16.75,1,0,0,1,1,,,,,1.5
21,"(-241.5, 108.5)","(-49.0, 210.5)",2,1,4670.0,4819.5,-49.0,108.5,-241.5,350.0,-66.5,1,0,0,1,1,,,,,210.5,-49.0,259.5,80.75,1,0,0,1,1,,,,,1.5
22,"(-49.0, 210.5)","(-305.5, 210.5)",1,2,4750.75,5030.0,210.5,210.5,-49.0,259.5,80.75,1,0,0,1,1,,,,,210.5,-305.5,516.0,-47.5,1,0,0,1,1,,,,,1.5
23,"(108.5, 440.5)","(-49.0, 440.5)",1,1,5025.25,5138.5,108.5,440.5,108.5,332.0,274.5,0,1,0,2,0,1.0,0.0,2.0,0.0,440.5,-49.0,489.5,195.75,1,0,0,1,1,,,,,1.5
24,"(-305.5, -49.0)","(-305.5, 440.5)",2,1,5092.75,4833.0,-305.5,-49.0,-305.5,256.5,-177.25,0,0,1,0,2,,,,,440.5,-305.5,746.0,67.5,1,0,0,1,1,,,,,1.5
25,"(-49.0, 440.5)","(309.5, 0.0)",1,2,5288.5,5273.5,440.5,440.5,-49.0,489.5,195.75,1,0,0,1,1,,,,,309.5,0.0,309.5,154.75,0,0,0,1,0,,,,,1.5
26,"(-305.5, 309.5)","(-241.5, 309.5)",2,1,5322.5,5032.0,-241.5,309.5,-305.5,615.0,2.0,1,0,0,1,1,,,,,309.5,-241.5,551.0,34.0,1,0,0,1,1,,,,,1.5
27,"(-49.0, 108.5)","(-305.5, 440.5)",2,1,5390.0,4726.5,-305.5,108.5,-49.0,157.5,29.75,1,0,0,1,1,,,,,440.5,-305.5,746.0,67.5,1,0,0,1,1,,,,,1.5
28,"(-407.0, -241.5)","(-407.0, 108.5)",2,2,5240.75,4835.0,108.5,-241.5,-407.0,165.5,-324.25,0,0,1,0,2,,,,,108.5,-407.0,515.5,-149.25,1,0,0,1,1,,,,,1.5
29,"(-407.0, -241.5)","(108.5, 210.5)",2,1,5400.25,4943.5,108.5,-241.5,-407.0,165.5,-324.25,0,0,1,0,2,,,,,210.5,108.5,102.0,159.5,0,1,0,2,0,1.0,0.0,2.0,0.0,1.5
30,"(-241.5, 108.5)","(-407.0, 108.5)",1,1,5333.75,4702.0,-241.5,108.5,-241.5,350.0,-66.5,1,0,0,1,1,,,,,108.5,-407.0,515.5,-149.25,1,0,0,1,1,,,,,1.5
31,"(-305.5, 108.5)","(-305.5, -241.5)",1,2,5235.25,4810.5,108.5,108.5,-305.5,414.0,-98.5,1,0,0,1,1,,,,,-241.5,-305.5,64.0,-273.5,0,0,1,0,2,,,,,1.5
32,"(-407.0, 309.5)","(-241.5, 108.5)",1,1,5186.5,4403.5,-407.0,309.5,-407.0,716.5,-48.75,1,0,0,1,1,,,,,108.5,-241.5,350.0,-66.5,1,0,0,1,1,,,,,1.5
33,"(-49.0, 440.5)","(-407.0, 309.5)",1,1,5382.25,4354.5,-49.0,440.5,-49.0,489.5,195.75,1,0,0,1,1,,,,,309.5,-407.0,716.5,-48.75,1,0,0,1,1,,,,,1.5
34,"(-407.0, 210.5)","(-49.0, 108.5)",2,2,5412.0,4463.0,108.5,210.5,-407.0,617.5,-98.25,1,0,0,1,1,,,,,108.5,-49.0,157.5,29.75,1,0,0,1,1,,,,,1.5
35,"(-305.5, 210.5)","(-407.0, -305.5)",1,2,5364.5,4673.5,210.5,210.5,-305.5,516.0,-47.5,1,0,0,1,1,,,,,-305.5,-407.0,101.5,-356.25,0,0,1,0,2,,,,,1.5
36,"(-241.5, -49.0)","(-407.0, -49.0)",1,1,5219.25,4432.0,-241.5,-49.0,-241.5,192.5,-145.25,0,0,1,0,2,,,,,-49.0,-407.0,358.0,-228.0,0,0,1,0,2,,,,,1.5
37,"(-49.0, 0.0)","(-49.0, 108.5)",2,1,5249.0,4383.0,-49.0,0.0,-49.0,49.0,-24.5,0,0,0,0,1,,,,,108.5,-49.0,157.5,29.75,1,0,0,1,1,,,,,1.5
38,"(-305.5, 309.5)","(-407.0, 108.5)",1,2,5251.0,4692.5,309.5,309.5,-305.5,615.0,2.0,1,0,0,1,1,,,,,108.5,-407.0,515.5,-149.25,1,0,0,1,1,,,,,1.5
39,"(-49.0, 309.5)","(-241.5, 108.5)",1,2,5381.25,5002.0,309.5,309.5,-49.0,358.5,130.25,1,0,0,1,1,,,,,108.5,-241.5,350.0,-66.5,1,0,0,1,1,,,,,1.5
40,"(309.5, 440.5)","(-305.5, 108.5)",1,1,5756.25,5311.5,309.5,440.5,309.5,131.0,375.0,0,1,0,2,0,1.0,0.0,2.0,0.0,108.5,-305.5,414.0,-98.5,1,0,0,1,1,,,,,1.5
41,"(-305.5, 440.5)","(-241.5, 210.5)",1,1,5823.75,5006.0,-305.5,440.5,-305.5,746.0,67.5,1,0,0,1,1,,,,,210.5,-241.5,452.0,-15.5,1,0,0,1,1,,,,,1.5
42,"(-241.5, 210.5)","(210.5, 0.0)",2,1,5929.0,5216.5,210.5,210.5,-241.5,452.0,-15.5,1,0,0,1,1,,,,,210.5,0.0,210.5,105.25,0,0,0,1,0,,,,,1.5
43,"(-407.0, 309.5)","(210.5, 0.0)",2,2,6034.25,5216.5,0.0,309.5,-407.0,716.5,-48.75,1,0,0,1,1,,,,,210.5,0.0,210.5,105.25,0,0,0,1,0,,,,,1.5
44,"(-241.5, 0.0)","(-305.5, -241.5)",1,2,5913.5,5216.5,0.0,0.0,-241.5,241.5,-120.75,0,0,0,0,1,,,,,-241.5,-305.5,64.0,-273.5,0,0,1,0,2,,,,,1.5
45,"(-241.5, 309.5)","(-305.5, 210.5)",1,1,5947.5,4975.0,-241.5,309.5,-241.5,551.0,34.0,1,0,0,1,1,,,,,210.5,-305.5,516.0,-47.5,1,0,0,1,1,,,,,1.5
46,"(-241.5, 309.5)","(-241.5, 0.0)",1,1,5981.5,4733.5,-241.5,309.5,-241.5,551.0,34.0,1,0,0,1,1,,,,,0.0,-241.5,241.5,-120.75,0,0,0,0,1,,,,,1.5
47,"(-305.5, 210.5)","(-407.0, 309.5)",1,1,5934.0,4428.0,-305.5,210.5,-305.5,516.0,-47.5,1,0,0,1,1,,,,,309.5,-407.0,716.5,-48.75,1,0,0,1,1,,,,,1.5
48,"(440.5, 0.0)","(108.5, 0.0)",1,1,6154.25,4868.5,440.5,440.5,0.0,440.5,220.25,0,0,0,1,0,,,,,108.5,0.0,108.5,54.25,0,0,0,1,0,,,,,1.5
49,"(-49.0, 440.5)","(108.5, 210.5)",1,2,6350.0,5309.0,440.5,440.5,-49.0,489.5,195.75,1,0,0,1,1,,,,,210.5,108.5,102.0,159.5,0,1,0,2,0,1.0,0.0,2.0,0.0,1.5
50,"(-49.0, 108.5)","(-49.0, 440.5)",2,2,6545.75,5749.5,440.5,108.5,-49.0,157.5,29.75,1,0,0,1,1,,,,,440.5,-49.0,489.5,195.75,1,0,0,1,1,,,,,1.5
51,"(309.5, 0.0)","(-407.0, 0.0)",1,1,6700.5,6059.0,309.5,309.5,0.0,309.5,154.75,0,0,0,1,0,,,,,0.0,-407.0,407.0,-203.5,0,0,0,0,1,,,,,1.5
52,"(-49.0, 440.5)","(-49.0, 309.5)",1,2,6896.25,6499.5,440.5,440.5,-49.0,489.5,195.75,1,0,0,1,1,,,,,309.5,-49.0,358.5,130.25,1,0,0,1,1,,,,,1.5
53,"(-407.0, -305.5)","(108.5, 440.5)",2,1,7170.75,6608.0,108.5,-305.5,-407.0,101.5,-356.25,0,0,1,0,2,,,,,440.5,108.5,332.0,274.5,0,1,0,2,0,1.0,0.0,2.0,0.0,1.5
54,"(108.5, 309.5)","(210.5, 440.5)",2,1,7496.25,6818.5,210.5,309.5,108.5,201.0,209.0,0,1,0,2,0,1.0,0.0,2.0,0.0,440.5,210.5,230.0,325.5,0,1,0,2,0,1.0,0.0,2.0,0.0,1.5
55,"(-241.5, 309.5)","(-49.0, 440.5)",2,2,7692.0,7259.0,440.5,309.5,-241.5,551.0,34.0,1,0,0,1,1,,,,,440.5,-49.0,489.5,195.75,1,0,0,1,1,,,,,1.5
56,"(-241.5, 0.0)","(-49.0, 440.5)",2,2,7887.75,7699.5,440.5,0.0,-241.5,241.5,-120.75,0,0,0,0,1,,,,,440.5,-49.0,489.5,195.75,1,0,0,1,1,,,,,1.5
57,"(-305.5, 309.5)","(-407.0, -49.0)",1,1,7889.75,7394.0,-305.5,309.5,-305.5,615.0,2.0,1,0,0,1,1,,,,,-49.0,-407.0,358.0,-228.0,0,0,1,0,2,,,,,1.5
58,"(-305.5, 210.5)","(-49.0, 0.0)",2,2,7865.25,7394.0,0.0,210.5,-305.5,516.0,-47.5,1,0,0,1,1,,,,,0.0,-49.0,49.0,-24.5,0,0,0,0,1,,,,,1.5
59,"(-305.5, 0.0)","(-407.0, -241.5)",1,2,7712.5,7394.0,0.0,0.0,-305.5,305.5,-152.75,0,0,0,0,1,,,,,-241.5,-407.0,165.5,-324.25,0,0,1,0,2,,,,,1.5
60,"(309.5, 440.5)","(309.5, 0.0)",1,2,8087.5,7834.5,440.5,440.5,309.5,131.0,375.0,0,1,0,2,0,1.0,0.0,2.0,0.0,309.5,0.0,309.5,154.75,0,0,0,1,0,,,,,1.5
61,"(108.5, 0.0)","(-241.5, -49.0)",1,2,8141.75,7834.5,0.0,108.5,0.0,108.5,54.25,0,0,0,1,0,,,,,-49.0,-241.5,192.5,-145.25,0,0,1,0,2,,,,,1.5
62,"(309.5, 0.0)","(-305.5, -241.5)",1,2,8296.5,7834.5,0.0,309.5,0.0,309.5,154.75,0,0,0,1,0,,,,,-241.5,-305.5,64.0,-273.5,0,0,1,0,2,,,,,1.5
63,"(-49.0, 0.0)","(-305.5, 210.5)",1,1,8272.0,7785.5,-49.0,0.0,-49.0,49.0,-24.5,0,0,0,0,1,,,,,210.5,-305.5,516.0,-47.5,1,0,0,1,1,,,,,1.5
64,"(-241.5, 309.5)","(-305.5, 309.5)",1,2,8306.0,8095.0,309.5,309.5,-241.5,551.0,34.0,1,0,0,1,1,,,,,309.5,-305.5,615.0,2.0,1,0,0,1,1,,,,,1.5
65,"(-407.0, 0.0)","(-305.5, 0.0)",2,2,8153.25,8095.0,0.0,0.0,-407.0,407.0,-203.5,0,0,0,0,1,,,,,0.0,-305.5,305.5,-152.75,0,0,0,0,1,,,,,1.5
66,"(-407.0, -49.0)","(108.5, 0.0)",2,2,8207.5,8095.0,0.0,-49.0,-407.0,358.0,-228.0,0,0,1,0,2,,,,,108.5,0.0,108.5,54.25,0,0,0,1,0,,,,,1.5
67,"(-49.0, 108.5)","(210.5, 440.5)",2,2,8533.0,8535.5,440.5,108.5,-49.0,157.5,29.75,1,0,0,1,1,,,,,440.5,210.5,230.0,325.5,0,1,0,2,0,1.0,0.0,2.0,0.0,1.5
68,"(-305.5, 440.5)","(-407.0, -241.5)",1,2,8600.5,8976.0,440.5,440.5,-305.5,746.0,67.5,1,0,0,1,1,,,,,-241.5,-407.0,165.5,-324.25,0,0,1,0,2,,,,,1.5
69,"(-49.0, 108.5)","(-49.0, 0.0)",1,1,8630.25,8927.0,-49.0,108.5,-49.0,157.5,29.75,1,0,0,1,1,,,,,0.0,-49.0,49.0,-24.5,0,0,0,0,1,,,,,1.5
70,"(-241.5, 210.5)","(309.5, 440.5)",2,1,9005.25,9236.5,309.5,210.5,-241.5,452.0,-15.5,1,0,0,1,1,,,,,440.5,309.5,131.0,375.0,0,1,0,2,0,1.0,0.0,2.0,0.0,1.5
71,"(-241.5, 309.5)","(-241.5, 210.5)",1,2,9039.25,9546.0,309.5,309.5,-241.5,551.0,34.0,1,0,0,1,1,,,,,210.5,-241.5,452.0,-15.5,1,0,0,1,1,,,,,1.5
72,"(-241.5, 210.5)","(210.5, 309.5)",2,1,9299.25,9756.5,210.5,210.5,-241.5,452.0,-15.5,1,0,0,1,1,,,,,309.5,210.5,99.0,260.0,0,1,0,2,0,1.0,0.0,2.0,0.0,1.5
73,"(-241.5, 309.5)","(210.5, 309.5)",2,2,9559.25,10066.0,309.5,309.5,-241.5,551.0,34.0,1,0,0,1,1,,,,,309.5,210.5,99.0,260.0,0,1,0,2,0,1.0,0.0,2.0,0.0,1.5
74,"(-407.0, 108.5)","(-241.5, -49.0)",2,2,9414.0,10017.0,-49.0,108.5,-407.0,515.5,-149.25,1,0,0,1,1,,,,,-49.0,-241.5,192.5,-145.25,0,0,1,0,2,,,,,1.5
75,"(108.5, 0.0)","(-241.5, 440.5)",2,1,9513.5,9775.5,-241.5,108.5,0.0,108.5,54.25,0,0,0,1,0,,,,,440.5,-241.5,682.0,99.5,1,0,0,1,1,,,,,1.5
76,"(-49.0, 440.5)","(-241.5, 0.0)",1,1,9709.25,9726.5,-49.0,440.5,-49.0,489.5,195.75,1,0,0,1,1,,,,,0.0,-241.5,241.5,-120.75,0,0,0,0,1,,,,,1.5
77,"(440.5, 0.0)","(-407.0, 108.5)",1,2,9929.5,9726.5,0.0,440.5,0.0,440.5,220.25,0,0,0,1,0,,,,,108.5,-407.0,515.5,-149.25,1,0,0,1,1,,,,,1.5
78,"(-49.0, 108.5)","(-407.0, 309.5)",1,2,9959.25,9835.0,108.5,108.5,-49.0,157.5,29.75,1,0,0,1,1,,,,,309.5,-407.0,716.5,-48.75,1,0,0,1,1,,,,,1.5
79,"(309.5, 440.5)","(-305.5, -241.5)",1,2,10334.25,10275.5,440.5,440.5,309.5,131.0,375.0,0,1,0,2,0,1.0,0.0,2.0,0.0,-241.5,-305.5,64.0,-273.5,0,0,1,0,2,,,,,1.5
80,"(210.5, 309.5)","(-49.0, 210.5)",1,1,10594.25,10486.0,210.5,309.5,210.5,99.0,260.0,0,1,0,2,0,1.0,0.0,2.0,0.0,210.5,-49.0,259.5,80.75,1,0,0,1,1,,,,,1.5
81,"(-305.5, -241.5)","(309.5, 0.0)",2,1,10749.0,10795.5,309.5,-241.5,-305.5,64.0,-273.5,0,0,1,0,2,,,,,309.5,0.0,309.5,154.75,0,0,0,1,0,,,,,1.5
82,"(309.5, 0.0)","(-407.0, -49.0)",1,2,10903.75,10795.5,0.0,309.5,0.0,309.5,154.75,0,0,0,1,0,,,,,-49.0,-407.0,358.0,-228.0,0,0,1,0,2,,,,,1.5
83,"(-49.0, 309.5)","(-407.0, -241.5)",1,2,11034.0,11105.0,309.5,309.5,-49.0,358.5,130.25,1,0,0,1,1,,,,,-241.5,-407.0,165.5,-324.25,0,0,1,0,2,,,,,1.5
84,"(-407.0, -49.0)","(-305.5, 309.5)",2,2,11036.0,11414.5,309.5,-49.0,-407.0,358.0,-228.0,0,0,1,0,2,,,,,309.5,-305.5,615.0,2.0,1,0,0,1,1,,,,,1.5
85,"(210.5, 0.0)","(309.5, 440.5)",2,2,11411.0,11855.0,440.5,210.5,0.0,210.5,105.25,0,0,0,1,0,,,,,440.5,309.5,131.0,375.0,0,1,0,2,0,1.0,0.0,2.0,0.0,1.5
86,"(-305.5, -49.0)","(-305.5, 0.0)",2,2,11258.25,11855.0,0.0,-49.0,-305.5,256.5,-177.25,0,0,1,0,2,,,,,0.0,-305.5,305.5,-152.75,0,0,0,0,1,,,,,1.5
87,"(-407.0, 309.5)","(-241.5, 210.5)",2,1,11242.75,11613.5,-241.5,309.5,-407.0,716.5,-48.75,1,0,0,1,1,,,,,210.5,-241.5,452.0,-15.5,1,0,0,1,1,,,,,1.5
88,"(309.5, 440.5)","(-49.0, 440.5)",1,1,11617.75,11923.0,309.5,440.5,309.5,131.0,375.0,0,1,0,2,0,1.0,0.0,2.0,0.0,440.5,-49.0,489.5,195.75,1,0,0,1,1,,,,,1.5
89,"(-407.0, -241.5)","(-241.5, 0.0)",2,1,11497.0,11681.5,-241.5,-241.5,-407.0,165.5,-324.25,0,0,1,0,2,,,,,0.0,-241.5,241.5,-120.75,0,0,0,0,1,,,,,1.5
90,"(-241.5, 108.5)","(-241.5, -49.0)",1,2,11430.5,11790.0,108.5,108.5,-241.5,350.0,-66.5,1,0,0,1,1,,,,,-49.0,-241.5,192.5,-145.25,0,0,1,0,2,,,,,1.5
91,"(-49.0, 440.5)","(-305.5, 309.5)",1,1,11626.25,11741.0,-49.0,440.5,-49.0,489.5,195.75,1,0,0,1,1,,,,,309.5,-305.5,615.0,2.0,1,0,0,1,1,,,,,1.5
92,"(-305.5, 108.5)","(-305.5, 440.5)",2,2,11693.75,12181.5,440.5,108.5,-305.5,414.0,-98.5,1,0,0,1,1,,,,,440.5,-305.5,746.0,67.5,1,0,0,1,1,,,,,1.5
93,"(108.5, 440.5)","(-49.0, 210.5)",1,2,11968.25,12622.0,440.5,440.5,108.5,332.0,274.5,0,1,0,2,0,1.0,0.0,2.0,0.0,210.5,-49.0,259.5,80.75,1,0,0,1,1,,,,,1.5
94,"(309.5, 440.5)","(-49.0, 0.0)",1,2,12343.25,13062.5,440.5,440.5,309.5,131.0,375.0,0,1,0,2,0,1.0,0.0,2.0,0.0,0.0,-49.0,49.0,-24.5,0,0,0,0,1,,,,,1.5
95,"(-305.5, 309.5)","(440.5, 0.0)",2,1,12563.5,13503.0,440.5,309.5,-305.5,615.0,2.0,1,0,0,1,1,,,,,440.5,0.0,440.5,220.25,0,0,0,1,0,,,,,1.5
96,"(-49.0, 108.5)","(-241.5, -49.0)",1,2,12593.25,13611.5,108.5,108.5,-49.0,157.5,29.75,1,0,0,1,1,,,,,-49.0,-241.5,192.5,-145.25,0,0,1,0,2,,,,,1.5
97,"(-407.0, 108.5)","(-49.0, 309.5)",2,2,12723.5,13921.0,309.5,108.5,-407.0,515.5,-149.25,1,0,0,1,1,,,,,309.5,-49.0,358.5,130.25,1,0,0,1,1,,,,,1.5
98,"(-305.5, 440.5)","(-305.5, 210.5)",1,1,12791.0,13615.5,-305.5,440.5,-305.5,746.0,67.5,1,0,0,1,1,,,,,210.5,-305.5,516.0,-47.5,1,0,0,1,1,,,,,1.5
99,"(108.5, 0.0)","(-407.0, -49.0)",1,2,12845.25,13615.5,0.0,108.5,0.0,108.5,54.25,0,0,0,1,0,,,,,-49.0,-407.0,358.0,-228.0,0,0,1,0,2,,,,,1.5
100,"(-305.5, -49.0)","(-407.0, -241.5)",1,1,12668.0,13310.0,-305.5,-49.0,-305.5,256.5,-177.25,0,0,1,0,2,,,,,-241.5,-407.0,165.5,-324.25,0,0,1,0,2,,,,,1.5
101,"(210.5, 440.5)","(-407.0, 309.5)",1,2,12993.5,13750.5,440.5,440.5,210.5,230.0,325.5,0,1,0,2,0,1.0,0.0,2.0,0.0,309.5,-407.0,716.5,-48.75,1,0,0,1,1,,,,,1.5
102,"(210.5, 0.0)","(-49.0, 210.5)",1,2,13098.75,13750.5,0.0,210.5,0.0,210.5,105.25,0,0,0,1,0,,,,,210.5,-49.0,259.5,80.75,1,0,0,1,1,,,,,1.5
103,"(440.5, 0.0)","(-241.5, 210.5)",1,2,13319.0,13750.5,0.0,440.5,0.0,440.5,220.25,0,0,0,1,0,,,,,210.5,-241.5,452.0,-15.5,1,0,0,1,1,,,,,1.5
104,"(108.5, 309.5)","(-407.0, 210.5)",1,1,13528.0,13859.0,108.5,309.5,108.5,201.0,209.0,0,1,0,2,0,1.0,0.0,2.0,0.0,210.5,-407.0,617.5,-98.25,1,0,0,1,1,,,,,1.5
105,"(-241.5, 210.5)","(-241.5, -49.0)",1,1,13512.5,13617.5,-241.5,210.5,-241.5,452.0,-15.5,1,0,0,1,1,,,,,-49.0,-241.5,192.5,-145.25,0,0,1,0,2,,,,,1.5
106,"(-305.5, 108.5)","(-407.0, 309.5)",2,1,13463.75,13210.5,-407.0,108.5,-305.5,414.0,-98.5,1,0,0,1,1,,,,,309.5,-407.0,716.5,-48.75,1,0,0,1,1,,,,,1.5
107,"(108.5, 210.5)","(-305.5, 108.5)",1,1,13623.25,13319.0,108.5,210.5,108.5,102.0,159.5,0,1,0,2,0,1.0,0.0,2.0,0.0,108.5,-305.5,414.0,-98.5,1,0,0,1,1,,,,,1.5
108,"(-241.5, 309.5)","(-305.5, 108.5)",1,1,13657.25,13077.5,-241.5,309.5,-241.5,551.0,34.0,1,0,0,1,1,,,,,108.5,-305.5,414.0,-98.5,1,0,0,1,1,,,,,1.5
109,"(-407.0, 210.5)","(108.5, 0.0)",2,2,13711.5,13077.5,0.0,210.5,-407.0,617.5,-98.25,1,0,0,1,1,,,,,108.5,0.0,108.5,54.25,0,0,0,1,0,,,,,1.5
110,"(108.5, 440.5)","(-49.0, 108.5)",1,1,13986.0,13186.0,108.5,440.5,108.5,332.0,274.5,0,1,0,2,0,1.0,0.0,2.0,0.0,108.5,-49.0,157.5,29.75,1,0,0,1,1,,,,,1.5
111,"(108.5, 210.5)","(-407.0, 440.5)",1,1,14145.5,13294.5,108.5,210.5,108.5,102.0,159.5,0,1,0,2,0,1.0,0.0,2.0,0.0,440.5,-407.0,847.5,16.75,1,0,0,1,1,,,,,1.5
112,"(-407.0, -241.5)","(-305.5, 440.5)",2,2,14213.0,13735.0,440.5,-241.5,-407.0,165.5,-324.25,0,0,1,0,2,,,,,440.5,-305.5,746.0,67.5,1,0,0,1,1,,,,,1.5
113,"(108.5, 210.5)","(210.5, 440.5)",2,2,14538.5,14175.5,440.5,210.5,108.5,102.0,159.5,0,1,0,2,0,1.0,0.0,2.0,0.0,440.5,210.5,230.0,325.5,0,1,0,2,0,1.0,0.0,2.0,0.0,1.5
114,"(210.5, 440.5)","(-241.5, 309.5)",1,1,14864.0,14386.0,210.5,440.5,210.5,230.0,325.5,0,1,0,2,0,1.0,0.0,2.0,0.0,309.5,-241.5,551.0,34.0,1,0,0,1,1,,,,,1.5
115,"(-49.0, 440.5)","(-49.0, 210.5)",1,2,15059.75,14826.5,440.5,440.5,-49.0,489.5,195.75,1,0,0,1,1,,,,,210.5,-49.0,259.5,80.75,1,0,0,1,1,,,,,1.5
116,"(-49.0, 440.5)","(309.5, 0.0)",1,2,15255.5,15267.0,440.5,440.5,-49.0,489.5,195.75,1,0,0,1,1,,,,,309.5,0.0,309.5,154.75,0,0,0,1,0,,,,,1.5
117,"(-407.0, -305.5)","(108.5, 210.5)",2,1,15415.0,15375.5,108.5,-305.5,-407.0,101.5,-356.25,0,0,1,0,2,,,,,210.5,108.5,102.0,159.5,0,1,0,2,0,1.0,0.0,2.0,0.0,1.5
118,"(-49.0, 210.5)","(-407.0, 309.5)",1,1,15495.75,15326.5,-49.0,210.5,-49.0,259.5,80.75,1,0,0,1,1,,,,,309.5,-407.0,716.5,-48.75,1,0,0,1,1,,,,,1.5
119,"(-305.5, 108.5)","(-407.0, 440.5)",2,2,15512.5,15767.0,440.5,108.5,-305.5,414.0,-98.5,1,0,0,1,1,,,,,440.5,-407.0,847.5,16.75,1,0,0,1,1,,,,,1.5
