round,g1,g2,choice,coin_flip,wealth_expected,wealth_actual,realized,g1_max,g1_min,g1_range,g1_mean,g1_signs_diff,g1_both_positive,g1_both_negative,g1_count_positive,g1_count_negative,g1_both_gainers,g1_both_shrinkers,g1_count_gainers,g1_count_shrinkers,g2_max,g2_min,g2_range,g2_mean,g2_signs_diff,g2_both_positive,g2_both_negative,g2_count_positive,g2_count_negative,g2_both_gainers,g2_both_shrinkers,g2_count_gainers,g2_count_shrinkers,eta
118,"(108.5, 210.5)","(-49.0, 0.0)",1,2,14301.0,12832.5,210.5,210.5,108.5,102.0,159.5,0,1,0,2,0,1.0,0.0,2.0,0.0,0.0,-49.0,49.0,-24.5,0,0,0,0,1,,,,,1.0
119,"(-49.0, 210.5)","(-241.5, 440.5)",2,1,14400.5,12591.0,-241.5,210.5,-49.0,259.5,80.75,1,0,0,1,1,,,,,440.5,-241.5,682.0,99.5,1,0,0,1,1,,,,,1.0
120,"(-305.5, -241.5)","(-49.0, 0.0)",2,2,14376.0,12591.0,0.0,-241.5,-305.5,64.0,-273.5,0,0,1,0,2,,,,,0.0,-49.0,49.0,-24.5,0,0,0,0,1,,,,,1.0
121,"(-407.0, 0.0)","(108.5, 0.0)",2,1,14430.25,12699.5,108.5,0.0,-407.0,407.0,-203.5,0,0,0,0,1,,,,,108.5,0.0,108.5,54.25,0,0,0,1,0,,,,,1.0
122,"(-305.5, 108.5)","(-407.0, -305.5)",1,2,14331.75,12808.0,108.5,108.5,-305.5,414.0,-98.5,1,0,0,1,1,,,,,-305.5,-407.0,101.5,-356.25,0,0,1,0,2,,,,,1.0
123,"(-49.0, 210.5)","(-407.0, 108.5)",1,2,14412.5,13018.5,210.5,210.5,-49.0,259.5,80.75,1,0,0,1,1,,,,,108.5,-407.0,515.5,-149.25,1,0,0,1,1,,,,,1.0
124,"(-407.0, 108.5)","(108.5, 0.0)",2,2,14466.75,13018.5,0.0,108.5,-407.0,515.5,-149.25,1,0,0,1,1,,,,,108.5,0.0,108.5,54.25,0,0,0,1,0,,,,,1.0
125,"(-49.0, 210.5)","(-305.5, 210.5)",1,1,14547.5,12969.5,-49.0,210.5,-49.0,259.5,80.75,1,0,0,1,1,,,,,210.5,-305.5,516.0,-47.5,1,0,0,1,1,,,,,1.0
126,"(-241.5, 210.5)","(210.5, 309.5)",2,1,14807.5,13180.0,210.5,210.5,-241.5,452.0,-15.5,1,0,0,1,1,,,,,309.5,210.5,99.0,260.0,0,1,0,2,0,1.0,0.0,2.0,0.0,1.0
127,"(-305.5, 108.5)","(-407.0, -305.5)",1,2,14709.0,13288.5,108.5,108.5,-305.5,414.0,-98.5,1,0,0,1,1,,,,,-305.5,-407.0,101.5,-356.25,0,0,1,0,2,,,,,1.0
128,"(-241.5, -49.0)","(-49.0, 108.5)",2,1,14738.75,13239.5,-49.0,-49.0,-241.5,192.5,-145.25,0,0,1,0,2,,,,,108.5,-49.0,157.5,29.75,1,0,0,1,1,,,,,1.0
129,"(-407.0, -305.5)","(210.5, 0.0)",2,2,14844.0,13239.5,0.0,-305.5,-407.0,101.5,-356.25,0,0,1,0,2,,,,,210.5,0.0,210.5,105.25,0,0,0,1,0,,,,,1.0
130,"(-407.0, 309.5)","(-407.0, -305.5)",1,2,14795.25,13549.0,309.5,309.5,-407.0,716.5,-48.75,1,0,0,1,1,,,,,-305.5,-407.0,101.5,-356.25,0,0,1,0,2,,,,,1.0
131,"(210.5, 309.5)","(-407.0, 0.0)",1,2,15055.25,13858.5,309.5,309.5,210.5,99.0,260.0,0,1,0,2,0,1.0,0.0,2.0,0.0,0.0,-407.0,407.0,-203.5,0,0,0,0,1,,,,,1.0
132,"(-305.5, 440.5)","(108.5, 440.5)",2,1,15329.75,13967.0,108.5,440.5,-305.5,746.0,67.5,1,0,0,1,1,,,,,440.5,108.5,332.0,274.5,0,1,0,2,0,1.0,0.0,2.0,0.0,1.0
133,"(-407.0, 440.5)","(-305.5, 108.5)",1,1,15346.5,13560.0,-407.0,440.5,-407.0,847.5,16.75,1,0,0,1,1,,,,,108.5,-305.5,414.0,-98.5,1,0,0,1,1,,,,,1.0
134,"(-241.5, 440.5)","(-305.5, 0.0)",1,2,15446.0,14000.5,440.5,440.5,-241.5,682.0,99.5,1,0,0,1,1,,,,,0.0,-305.5,305.5,-152.75,0,0,0,0,1,,,,,1.0
135,"(108.5, 0.0)","(-305.5, 108.5)",1,2,15500.25,14000.5,0.0,108.5,0.0,108.5,54.25,0,0,0,1,0,,,,,108.5,-305.5,414.0,-98.5,1,0,0,1,1,,,,,1.0
136,"(-305.5, 108.5)","(-407.0, -305.5)",1,2,15401.75,14109.0,108.5,108.5,-305.5,414.0,-98.5,1,0,0,1,1,,,,,-305.5,-407.0,101.5,-356.25,0,0,1,0,2,,,,,1.0
137,"(-305.5, 0.0)","(-241.5, 210.5)",2,2,15386.25,14319.5,210.5,0.0,-305.5,305.5,-152.75,0,0,0,0,1,,,,,210.5,-241.5,452.0,-15.5,1,0,0,1,1,,,,,1.0
138,"(440.5, 0.0)","(-305.5, 309.5)",1,1,15606.5,14760.0,440.5,440.5,0.0,440.5,220.25,0,0,0,1,0,,,,,309.5,-305.5,615.0,2.0,1,0,0,1,1,,,,,1.0
139,"(-407.0, -241.5)","(-49.0, 210.5)",2,1,15687.25,14711.0,-49.0,-241.5,-407.0,165.5,-324.25,0,0,1,0,2,,,,,210.5,-49.0,259.5,80.75,1,0,0,1,1,,,,,1.0
140,"(-241.5, 440.5)","(-49.0, 440.5)",2,2,15883.0,15151.5,440.5,440.5,-241.5,682.0,99.5,1,0,0,1,1,,,,,440.5,-49.0,489.5,195.75,1,0,0,1,1,,,,,1.0
141,"(210.5, 309.5)","(108.5, 309.5)",1,1,16143.0,15362.0,210.5,309.5,210.5,99.0,260.0,0,1,0,2,0,1.0,0.0,2.0,0.0,309.5,108.5,201.0,209.0,0,1,0,2,0,1.0,0.0,2.0,0.0,1.0
142,"(108.5, 309.5)","(309.5, 0.0)",1,2,16352.0,15671.5,309.5,309.5,108.5,201.0,209.0,0,1,0,2,0,1.0,0.0,2.0,0.0,309.5,0.0,309.5,154.75,0,0,0,1,0,,,,,1.0
143,"(-241.5, 440.5)","(108.5, 210.5)",2,2,16511.5,15882.0,210.5,440.5,-241.5,682.0,99.5,1,0,0,1,1,,,,,210.5,108.5,102.0,159.5,0,1,0,2,0,1.0,0.0,2.0,0.0,1.0
144,"(-407.0, -305.5)","(108.5, 210.5)",2,1,16671.0,15990.5,108.5,-305.5,-407.0,101.5,-356.25,0,0,1,0,2,,,,,210.5,108.5,102.0,159.5,0,1,0,2,0,1.0,0.0,2.0,0.0,1.0
145,"(-305.5, 440.5)","(-241.5, 210.5)",1,1,16738.5,15685.0,-305.5,440.5,-305.5,746.0,67.5,1,0,0,1,1,,,,,210.5,-241.5,452.0,-15.5,1,0,0,1,1,,,,,1.0
146,"(-305.5, -49.0)","(-305.5, 0.0)",2,1,16585.75,15379.5,-305.5,-49.0,-305.5,256.5,-177.25,0,0,1,0,2,,,,,0.0,-305.5,305.5,-152.75,0,0,0,0,1,,,,,1.0
147,"(-407.0, 440.5)","(-305.5, 108.5)",1,2,16602.5,15820.0,440.5,440.5,-407.0,847.5,16.75,1,0,0,1,1,,,,,108.5,-305.5,414.0,-98.5,1,0,0,1,1,,,,,1.0
148,"(309.5, 440.5)","(-241.5, 0.0)",1,2,16977.5,16260.5,440.5,440.5,309.5,131.0,375.0,0,1,0,2,0,1.0,0.0,2.0,0.0,0.0,-241.5,241.5,-120.75,0,0,0,0,1,,,,,1.0
149,"(-407.0, -305.5)","(-305.5, 0.0)",2,1,16824.75,15955.0,-305.5,-305.5,-407.0,101.5,-356.25,0,0,1,0,2,,,,,0.0,-305.5,305.5,-152.75,0,0,0,0,1,,,,,1.0
150,"(210.5, 0.0)","(-241.5, 108.5)",1,2,16930.0,15955.0,0.0,210.5,0.0,210.5,105.25,0,0,0,1,0,,,,,108.5,-241.5,350.0,-66.5,1,0,0,1,1,,,,,1.0
151,"(-305.5, -241.5)","(108.5, 210.5)",2,2,17089.5,16165.5,210.5,-241.5,-305.5,64.0,-273.5,0,0,1,0,2,,,,,210.5,108.5,102.0,159.5,0,1,0,2,0,1.0,0.0,2.0,0.0,1.0
152,"(-407.0, -49.0)","(440.5, 0.0)",2,1,17309.75,16606.0,440.5,-49.0,-407.0,358.0,-228.0,0,0,1,0,2,,,,,440.5,0.0,440.5,220.25,0,0,0,1,0,,,,,1.0
153,"(440.5, 0.0)","(-49.0, 309.5)",1,1,17530.0,17046.5,440.5,440.5,0.0,440.5,220.25,0,0,0,1,0,,,,,309.5,-49.0,358.5,130.25,1,0,0,1,1,,,,,1.0
154,"(-407.0, 0.0)","(-49.0, 210.5)",2,2,17610.75,17257.0,210.5,0.0,-407.0,407.0,-203.5,0,0,0,0,1,,,,,210.5,-49.0,259.5,80.75,1,0,0,1,1,,,,,1.0
155,"(-407.0, 0.0)","(-407.0, 210.5)",2,2,17512.5,17467.5,210.5,0.0,-407.0,407.0,-203.5,0,0,0,0,1,,,,,210.5,-407.0,617.5,-98.25,1,0,0,1,1,,,,,1.0
156,"(108.5, 440.5)","(-407.0, 309.5)",1,1,17787.0,17576.0,108.5,440.5,108.5,332.0,274.5,0,1,0,2,0,1.0,0.0,2.0,0.0,309.5,-407.0,716.5,-48.75,1,0,0,1,1,,,,,1.0
157,"(-49.0, 108.5)","(210.5, 309.5)",2,2,18047.0,17885.5,309.5,108.5,-49.0,157.5,29.75,1,0,0,1,1,,,,,309.5,210.5,99.0,260.0,0,1,0,2,0,1.0,0.0,2.0,0.0,1.0
158,"(-241.5, 0.0)","(-241.5, 440.5)",2,2,18146.5,18326.0,440.5,0.0,-241.5,241.5,-120.75,0,0,0,0,1,,,,,440.5,-241.5,682.0,99.5,1,0,0,1,1,,,,,1.0
159,"(-305.5, 210.5)","(210.5, 309.5)",2,1,18406.5,18536.5,210.5,210.5,-305.5,516.0,-47.5,1,0,0,1,1,,,,,309.5,210.5,99.0,260.0,0,1,0,2,0,1.0,0.0,2.0,0.0,1.0
160,"(-305.5, 210.5)","(210.5, 440.5)",2,2,18732.0,18977.0,440.5,210.5,-305.5,516.0,-47.5,1,0,0,1,1,,,,,440.5,210.5,230.0,325.5,0,1,0,2,0,1.0,0.0,2.0,0.0,1.0
161,"(-407.0, 108.5)","(-49.0, 440.5)",2,1,18927.75,18928.0,-49.0,108.5,-407.0,515.5,-149.25,1,0,0,1,1,,,,,440.5,-49.0,489.5,195.75,1,0,0,1,1,,,,,1.0
162,"(-407.0, 108.5)","(-241.5, 440.5)",2,2,19027.25,19368.5,440.5,108.5,-407.0,515.5,-149.25,1,0,0,1,1,,,,,440.5,-241.5,682.0,99.5,1,0,0,1,1,,,,,1.0
163,"(210.5, 0.0)","(108.5, 0.0)",1,2,19132.5,19368.5,0.0,210.5,0.0,210.5,105.25,0,0,0,1,0,,,,,108.5,0.0,108.5,54.25,0,0,0,1,0,,,,,1.0
164,"(309.5, 0.0)","(-241.5, 108.5)",1,2,19287.25,19368.5,0.0,309.5,0.0,309.5,154.75,0,0,0,1,0,,,,,108.5,-241.5,350.0,-66.5,1,0,0,1,1,,,,,1.0
165,"(-241.5, -49.0)","(-49.0, 210.5)",2,1,19368.0,19319.5,-49.0,-49.0,-241.5,192.5,-145.25,0,0,1,0,2,,,,,210.5,-49.0,259.5,80.75,1,0,0,1,1,,,,,1.0
166,"(440.5, 0.0)","(-49.0, 0.0)",1,1,19588.25,19760.0,440.5,440.5,0.0,440.5,220.25,0,0,0,1,0,,,,,0.0,-49.0,49.0,-24.5,0,0,0,0,1,,,,,1.0
167,"(-241.5, 210.5)","(-241.5, 0.0)",1,1,19572.75,19518.5,-241.5,210.5,-241.5,452.0,-15.5,1,0,0,1,1,,,,,0.0,-241.5,241.5,-120.75,0,0,0,0,1,,,,,1.0
168,"(-49.0, 108.5)","(-241.5, 0.0)",1,2,19602.5,19627.0,108.5,108.5,-49.0,157.5,29.75,1,0,0,1,1,,,,,0.0,-241.5,241.5,-120.75,0,0,0,0,1,,,,,1.0
169,"(-407.0, -241.5)","(440.5, 0.0)",2,1,19822.75,20067.5,440.5,-241.5,-407.0,165.5,-324.25,0,0,1,0,2,,,,,440.5,0.0,440.5,220.25,0,0,0,1,0,,,,,1.0
170,"(309.5, 0.0)","(-241.5, 309.5)",1,2,19977.5,20067.5,0.0,309.5,0.0,309.5,154.75,0,0,0,1,0,,,,,309.5,-241.5,551.0,34.0,1,0,0,1,1,,,,,1.0
171,"(108.5, 309.5)","(210.5, 0.0)",1,2,20186.5,20377.0,309.5,309.5,108.5,201.0,209.0,0,1,0,2,0,1.0,0.0,2.0,0.0,210.5,0.0,210.5,105.25,0,0,0,1,0,,,,,1.0
172,"(440.5, 0.0)","(-305.5, 440.5)",1,2,20406.75,20377.0,0.0,440.5,0.0,440.5,220.25,0,0,0,1,0,,,,,440.5,-305.5,746.0,67.5,1,0,0,1,1,,,,,1.0
173,"(-305.5, 210.5)","(-49.0, 309.5)",2,1,20537.0,20328.0,-49.0,210.5,-305.5,516.0,-47.5,1,0,0,1,1,,,,,309.5,-49.0,358.5,130.25,1,0,0,1,1,,,,,1.0
174,"(-407.0, 108.5)","(-407.0, 440.5)",2,1,20553.75,19921.0,-407.0,108.5,-407.0,515.5,-149.25,1,0,0,1,1,,,,,440.5,-407.0,847.5,16.75,1,0,0,1,1,,,,,1.0
175,"(210.5, 309.5)","(-49.0, 108.5)",1,2,20813.75,20230.5,309.5,309.5,210.5,99.0,260.0,0,1,0,2,0,1.0,0.0,2.0,0.0,108.5,-49.0,157.5,29.75,1,0,0,1,1,,,,,1.0
176,"(309.5, 440.5)","(-407.0, -49.0)",1,2,21188.75,20671.0,440.5,440.5,309.5,131.0,375.0,0,1,0,2,0,1.0,0.0,2.0,0.0,-49.0,-407.0,358.0,-228.0,0,0,1,0,2,,,,,1.0
177,"(440.5, 0.0)","(-241.5, 309.5)",1,2,21409.0,20671.0,0.0,440.5,0.0,440.5,220.25,0,0,0,1,0,,,,,309.5,-241.5,551.0,34.0,1,0,0,1,1,,,,,1.0
178,"(-305.5, 309.5)","(108.5, 0.0)",2,2,21463.25,20671.0,0.0,309.5,-305.5,615.0,2.0,1,0,0,1,1,,,,,108.5,0.0,108.5,54.25,0,0,0,1,0,,,,,1.0
179,"(-305.5, 0.0)","(-407.0, 108.5)",2,1,21314.0,20264.0,-407.0,0.0,-305.5,305.5,-152.75,0,0,0,0,1,,,,,108.5,-407.0,515.5,-149.25,1,0,0,1,1,,,,,1.0
180,"(-241.5, 210.5)","(108.5, 440.5)",2,1,21588.5,20372.5,108.5,210.5,-241.5,452.0,-15.5,1,0,0,1,1,,,,,440.5,108.5,332.0,274.5,0,1,0,2,0,1.0,0.0,2.0,0.0,1.0
181,"(-241.5, -49.0)","(309.5, 440.5)",2,1,21963.5,20682.0,309.5,-49.0,-241.5,192.5,-145.25,0,0,1,0,2,,,,,440.5,309.5,131.0,375.0,0,1,0,2,0,1.0,0.0,2.0,0.0,1.0
182,"(-407.0, 309.5)","(-49.0, 440.5)",2,2,22159.25,21122.5,440.5,309.5,-407.0,716.5,-48.75,1,0,0,1,1,,,,,440.5,-49.0,489.5,195.75,1,0,0,1,1,,,,,1.0
183,"(-49.0, 210.5)","(-305.5, 440.5)",1,1,22240.0,21073.5,-49.0,210.5,-49.0,259.5,80.75,1,0,0,1,1,,,,,440.5,-305.5,746.0,67.5,1,0,0,1,1,,,,,1.0
184,"(210.5, 0.0)","(-241.5, 440.5)",1,1,22345.25,21284.0,210.5,210.5,0.0,210.5,105.25,0,0,0,1,0,,,,,440.5,-241.5,682.0,99.5,1,0,0,1,1,,,,,1.0
185,"(309.5, 440.5)","(-305.5, 440.5)",1,1,22720.25,21593.5,309.5,440.5,309.5,131.0,375.0,0,1,0,2,0,1.0,0.0,2.0,0.0,440.5,-305.5,746.0,67.5,1,0,0,1,1,,,,,1.0
186,"(-407.0, -241.5)","(108.5, 210.5)",2,1,22879.75,21702.0,108.5,-241.5,-407.0,165.5,-324.25,0,0,1,0,2,,,,,210.5,108.5,102.0,159.5,0,1,0,2,0,1.0,0.0,2.0,0.0,1.0
187,"(309.5, 0.0)","(-49.0, 0.0)",1,1,23034.5,22011.5,309.5,309.5,0.0,309.5,154.75,0,0,0,1,0,,,,,0.0,-49.0,49.0,-24.5,0,0,0,0,1,,,,,1.0
188,"(-241.5, -49.0)","(-241.5, 309.5)",2,1,23068.5,21770.0,-241.5,-49.0,-241.5,192.5,-145.25,0,0,1,0,2,,,,,309.5,-241.5,551.0,34.0,1,0,0,1,1,,,,,1.0
189,"(-241.5, 440.5)","(309.5, 440.5)",2,2,23443.5,22210.5,440.5,440.5,-241.5,682.0,99.5,1,0,0,1,1,,,,,440.5,309.5,131.0,375.0,0,1,0,2,0,1.0,0.0,2.0,0.0,1.0
190,"(-49.0, 210.5)","(-407.0, 440.5)",1,1,23524.25,22161.5,-49.0,210.5,-49.0,259.5,80.75,1,0,0,1,1,,,,,440.5,-407.0,847.5,16.75,1,0,0,1,1,,,,,1.0
191,"(-407.0, 0.0)","(-407.0, -305.5)",1,1,23320.75,21754.5,-407.0,0.0,-407.0,407.0,-203.5,0,0,0,0,1,,,,,-305.5,-407.0,101.5,-356.25,0,0,1,0,2,,,,,1.0
192,"(-407.0, -305.5)","(-305.5, 440.5)",2,2,23388.25,22195.0,440.5,-305.5,-407.0,101.5,-356.25,0,0,1,0,2,,,,,440.5,-305.5,746.0,67.5,1,0,0,1,1,,,,,1.0
193,"(108.5, 0.0)","(108.5, 440.5)",2,2,23662.75,22635.5,440.5,108.5,0.0,108.5,54.25,0,0,0,1,0,,,,,440.5,108.5,332.0,274.5,0,1,0,2,0,1.0,0.0,2.0,0.0,1.0
194,"(-241.5, 210.5)","(-407.0, 0.0)",1,2,23647.25,22846.0,210.5,210.5,-241.5,452.0,-15.5,1,0,0,1,1,,,,,0.0,-407.0,407.0,-203.5,0,0,0,0,1,,,,,1.0
195,"(-241.5, 0.0)","(-49.0, 210.5)",2,1,23728.0,22797.0,-49.0,0.0,-241.5,241.5,-120.75,0,0,0,0,1,,,,,210.5,-49.0,259.5,80.75,1,0,0,1,1,,,,,1.0
196,"(-407.0, -49.0)","(-407.0, 210.5)",2,2,23629.75,23007.5,210.5,-49.0,-407.0,358.0,-228.0,0,0,1,0,2,,,,,210.5,-407.0,617.5,-98.25,1,0,0,1,1,,,,,1.0
197,"(-407.0, -305.5)","(108.5, 0.0)",2,2,23684.0,23007.5,0.0,-305.5,-407.0,101.5,-356.25,0,0,1,0,2,,,,,108.5,0.0,108.5,54.25,0,0,0,1,0,,,,,1.0
198,"(-49.0, 108.5)","(-305.5, 108.5)",1,2,23713.75,23116.0,108.5,108.5,-49.0,157.5,29.75,1,0,0,1,1,,,,,108.5,-305.5,414.0,-98.5,1,0,0,1,1,,,,,1.0
199,"(210.5, 0.0)","(309.5, 440.5)",2,1,24088.75,23425.5,309.5,210.5,0.0,210.5,105.25,0,0,0,1,0,,,,,440.5,309.5,131.0,375.0,0,1,0,2,0,1.0,0.0,2.0,0.0,1.0
200,"(-241.5, 108.5)","(-241.5, -49.0)",1,1,24022.25,23184.0,-241.5,108.5,-241.5,350.0,-66.5,1,0,0,1,1,,,,,-49.0,-241.5,192.5,-145.25,0,0,1,0,2,,,,,1.0
201,"(-407.0, -49.0)","(-407.0, 309.5)",2,1,23973.5,22777.0,-407.0,-49.0,-407.0,358.0,-228.0,0,0,1,0,2,,,,,309.5,-407.0,716.5,-48.75,1,0,0,1,1,,,,,1.0
202,"(-407.0, -305.5)","(-407.0, 0.0)",2,1,23770.0,22370.0,-407.0,-305.5,-407.0,101.5,-356.25,0,0,1,0,2,,,,,0.0,-407.0,407.0,-203.5,0,0,0,0,1,,,,,1.0
203,"(210.5, 0.0)","(-407.0, -241.5)",1,2,23875.25,22370.0,0.0,210.5,0.0,210.5,105.25,0,0,0,1,0,,,,,-241.5,-407.0,165.5,-324.25,0,0,1,0,2,,,,,1.0
204,"(-305.5, 0.0)","(-305.5, 210.5)",2,2,23827.75,22580.5,210.5,0.0,-305.5,305.5,-152.75,0,0,0,0,1,,,,,210.5,-305.5,516.0,-47.5,1,0,0,1,1,,,,,1.0
205,"(-241.5, 0.0)","(-305.5, 0.0)",1,2,23707.0,22580.5,0.0,0.0,-241.5,241.5,-120.75,0,0,0,0,1,,,,,0.0,-305.5,305.5,-152.75,0,0,0,0,1,,,,,1.0
206,"(108.5, 210.5)","(-305.5, 440.5)",1,1,23866.5,22689.0,108.5,210.5,108.5,102.0,159.5,0,1,0,2,0,1.0,0.0,2.0,0.0,440.5,-305.5,746.0,67.5,1,0,0,1,1,,,,,1.0
207,"(-241.5, 0.0)","(-407.0, 0.0)",1,2,23745.75,22689.0,0.0,0.0,-241.5,241.5,-120.75,0,0,0,0,1,,,,,0.0,-407.0,407.0,-203.5,0,0,0,0,1,,,,,1.0
208,"(440.5, 0.0)","(-305.5, 210.5)",1,1,23966.0,23129.5,440.5,440.5,0.0,440.5,220.25,0,0,0,1,0,,,,,210.5,-305.5,516.0,-47.5,1,0,0,1,1,,,,,1.0
209,"(108.5, 0.0)","(-49.0, 0.0)",1,1,24020.25,23238.0,108.5,108.5,0.0,108.5,54.25,0,0,0,1,0,,,,,0.0,-49.0,49.0,-24.5,0,0,0,0,1,,,,,1.0
210,"(-49.0, 108.5)","(-241.5, 309.5)",2,1,24054.25,22996.5,-241.5,108.5,-49.0,157.5,29.75,1,0,0,1,1,,,,,309.5,-241.5,551.0,34.0,1,0,0,1,1,,,,,1.0
211,"(108.5, 440.5)","(-305.5, -241.5)",1,1,24328.75,23105.0,108.5,440.5,108.5,332.0,274.5,0,1,0,2,0,1.0,0.0,2.0,0.0,-241.5,-305.5,64.0,-273.5,0,0,1,0,2,,,,,1.0
212,"(108.5, 440.5)","(210.5, 309.5)",1,2,24603.25,23545.5,440.5,440.5,108.5,332.0,274.5,0,1,0,2,0,1.0,0.0,2.0,0.0,309.5,210.5,99.0,260.0,0,1,0,2,0,1.0,0.0,2.0,0.0,1.0
213,"(210.5, 309.5)","(210.5, 0.0)",1,1,24863.25,23756.0,210.5,309.5,210.5,99.0,260.0,0,1,0,2,0,1.0,0.0,2.0,0.0,210.5,0.0,210.5,105.25,0,0,0,1,0,,,,,1.0
214,"(108.5, 210.5)","(-49.0, 108.5)",1,1,25022.75,23864.5,108.5,210.5,108.5,102.0,159.5,0,1,0,2,0,1.0,0.0,2.0,0.0,108.5,-49.0,157.5,29.75,1,0,0,1,1,,,,,1.0
215,"(210.5, 440.5)","(-49.0, 440.5)",1,1,25348.25,24075.0,210.5,440.5,210.5,230.0,325.5,0,1,0,2,0,1.0,0.0,2.0,0.0,440.5,-49.0,489.5,195.75,1,0,0,1,1,,,,,1.0
216,"(-241.5, 309.5)","(210.5, 309.5)",2,1,25608.25,24285.5,210.5,309.5,-241.5,551.0,34.0,1,0,0,1,1,,,,,309.5,210.5,99.0,260.0,0,1,0,2,0,1.0,0.0,2.0,0.0,1.0
217,"(-241.5, 440.5)","(-305.5, 0.0)",1,1,25707.75,24044.0,-241.5,440.5,-241.5,682.0,99.5,1,0,0,1,1,,,,,0.0,-305.5,305.5,-152.75,0,0,0,0,1,,,,,1.0
218,"(-407.0, 440.5)","(440.5, 0.0)",2,2,25928.0,24044.0,0.0,440.5,-407.0,847.5,16.75,1,0,0,1,1,,,,,440.5,0.0,440.5,220.25,0,0,0,1,0,,,,,1.0
219,"(-407.0, -49.0)","(-407.0, 440.5)",2,1,25944.75,23637.0,-407.0,-49.0,-407.0,358.0,-228.0,0,0,1,0,2,,,,,440.5,-407.0,847.5,16.75,1,0,0,1,1,,,,,1.0
220,"(-305.5, -49.0)","(-241.5, -49.0)",2,2,25799.5,23588.0,-49.0,-49.0,-305.5,256.5,-177.25,0,0,1,0,2,,,,,-49.0,-241.5,192.5,-145.25,0,0,1,0,2,,,,,1.0
221,"(108.5, 210.5)","(108.5, 440.5)",2,1,26074.0,23696.5,108.5,210.5,108.5,102.0,159.5,0,1,0,2,0,1.0,0.0,2.0,0.0,440.5,108.5,332.0,274.5,0,1,0,2,0,1.0,0.0,2.0,0.0,1.0
222,"(108.5, 210.5)","(-241.5, 309.5)",1,2,26233.5,23907.0,210.5,210.5,108.5,102.0,159.5,0,1,0,2,0,1.0,0.0,2.0,0.0,309.5,-241.5,551.0,34.0,1,0,0,1,1,,,,,1.0
223,"(108.5, 440.5)","(108.5, 210.5)",1,1,26508.0,24015.5,108.5,440.5,108.5,332.0,274.5,0,1,0,2,0,1.0,0.0,2.0,0.0,210.5,108.5,102.0,159.5,0,1,0,2,0,1.0,0.0,2.0,0.0,1.0
224,"(-241.5, 210.5)","(-305.5, 309.5)",2,1,26510.0,23710.0,-305.5,210.5,-241.5,452.0,-15.5,1,0,0,1,1,,,,,309.5,-305.5,615.0,2.0,1,0,0,1,1,,,,,1.0
225,"(210.5, 0.0)","(-305.5, 108.5)",1,1,26615.25,23920.5,210.5,210.5,0.0,210.5,105.25,0,0,0,1,0,,,,,108.5,-305.5,414.0,-98.5,1,0,0,1,1,,,,,1.0
226,"(-241.5, 309.5)","(108.5, 210.5)",2,1,26774.75,24029.0,108.5,309.5,-241.5,551.0,34.0,1,0,0,1,1,,,,,210.5,108.5,102.0,159.5,0,1,0,2,0,1.0,0.0,2.0,0.0,1.0
227,"(-305.5, 210.5)","(440.5, 0.0)",2,2,26995.0,24029.0,0.0,210.5,-305.5,516.0,-47.5,1,0,0,1,1,,,,,440.5,0.0,440.5,220.25,0,0,0,1,0,,,,,1.0
228,"(-407.0, 440.5)","(-241.5, 309.5)",2,1,27029.0,23787.5,-241.5,440.5,-407.0,847.5,16.75,1,0,0,1,1,,,,,309.5,-241.5,551.0,34.0,1,0,0,1,1,,,,,1.0
229,"(-407.0, -49.0)","(-305.5, 108.5)",2,2,26930.5,23896.0,108.5,-49.0,-407.0,358.0,-228.0,0,0,1,0,2,,,,,108.5,-305.5,414.0,-98.5,1,0,0,1,1,,,,,1.0
230,"(-241.5, 440.5)","(-241.5, 0.0)",1,1,27030.0,23654.5,-241.5,440.5,-241.5,682.0,99.5,1,0,0,1,1,,,,,0.0,-241.5,241.5,-120.75,0,0,0,0,1,,,,,1.0
231,"(108.5, 0.0)","(-305.5, 309.5)",1,1,27084.25,23763.0,108.5,108.5,0.0,108.5,54.25,0,0,0,1,0,,,,,309.5,-305.5,615.0,2.0,1,0,0,1,1,,,,,1.0
232,"(-241.5, 0.0)","(-407.0, -241.5)",1,2,26963.5,23763.0,0.0,0.0,-241.5,241.5,-120.75,0,0,0,0,1,,,,,-241.5,-407.0,165.5,-324.25,0,0,1,0,2,,,,,1.0
233,"(108.5, 440.5)","(-305.5, 309.5)",1,1,27238.0,23871.5,108.5,440.5,108.5,332.0,274.5,0,1,0,2,0,1.0,0.0,2.0,0.0,309.5,-305.5,615.0,2.0,1,0,0,1,1,,,,,1.0
234,"(309.5, 440.5)","(-305.5, -241.5)",1,2,27613.0,24312.0,440.5,440.5,309.5,131.0,375.0,0,1,0,2,0,1.0,0.0,2.0,0.0,-241.5,-305.5,64.0,-273.5,0,0,1,0,2,,,,,1.0
235,"(440.5, 0.0)","(-49.0, 0.0)",1,2,27833.25,24312.0,0.0,440.5,0.0,440.5,220.25,0,0,0,1,0,,,,,0.0,-49.0,49.0,-24.5,0,0,0,0,1,,,,,1.0
236,"(-407.0, 309.5)","(-241.5, 309.5)",2,1,27867.25,24070.5,-241.5,309.5,-407.0,716.5,-48.75,1,0,0,1,1,,,,,309.5,-241.5,551.0,34.0,1,0,0,1,1,,,,,1.0
